"","Begin_Date","Begin_Hour","Dolphin_BP","Mn_","Mn_nsong","Mn_other","Mn_social","Mn_song","fish_","fish_c","fish_p","minke_faint","minke_sw","uk_uk","dol_w","Notes","SiteID"
"282",2019-06-21,17,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"283",2019-06-21,18,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"284",2019-06-21,19,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"285",2019-06-21,20,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"286",2019-06-21,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"287",2019-06-21,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"288",2019-06-21,23,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"289",2019-06-22,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"290",2019-06-22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"291",2019-06-22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"292",2019-06-22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"293",2019-06-22,4,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"294",2019-06-22,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"295",2019-06-22,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"296",2019-06-22,7,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"297",2019-06-22,8,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"298",2019-06-22,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"299",2019-06-22,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"300",2019-06-22,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"301",2019-06-22,12,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"302",2019-06-22,13,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"303",2019-06-22,14,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"304",2019-06-22,15,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"305",2019-06-22,16,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"306",2019-06-22,17,0,0,0,0,0,1,0,2,0,0,0,0,0,"; ; ","WP"
"307",2019-06-22,18,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"WP"
"308",2019-06-22,19,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"WP"
"309",2019-06-22,20,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"310",2019-06-22,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"311",2019-06-22,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"312",2019-06-22,23,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"313",2019-06-23,0,0,0,0,0,0,2,0,0,0,0,1,0,0,"; faint behind Mn song; ","WP"
"314",2019-06-23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"315",2019-06-23,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"316",2019-06-23,3,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"317",2019-06-23,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"318",2019-06-23,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"319",2019-06-23,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"320",2019-06-23,7,0,0,0,0,0,1,0,0,0,0,0,1,0,"; possible whale","WP"
"321",2019-06-23,8,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"322",2019-06-23,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"323",2019-06-23,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"324",2019-06-23,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"325",2019-06-23,12,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"326",2019-06-23,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"327",2019-06-23,14,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"328",2019-06-23,15,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"329",2019-06-23,16,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"330",2019-06-23,17,0,0,0,0,0,1,0,1,0,0,0,1,0,"; possible sei whale?; ","WP"
"331",2019-06-23,18,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"WP"
"332",2019-06-23,19,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"WP"
"333",2019-06-23,20,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"334",2019-06-23,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"335",2019-06-23,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"336",2019-06-23,23,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"337",2019-06-24,0,0,0,0,0,0,2,0,0,0,0,0,0,1,NA,"WP"
"338",2019-06-24,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"339",2019-06-24,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"340",2019-06-24,3,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"341",2019-06-24,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"342",2019-06-24,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"343",2019-06-24,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"344",2019-06-24,7,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"345",2019-06-24,8,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"346",2019-06-24,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"347",2019-06-24,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"348",2019-06-24,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"349",2019-06-24,12,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"350",2019-06-24,13,0,0,0,1,0,1,0,0,0,0,1,0,0,"; ; ","WP"
"351",2019-06-24,14,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"352",2019-06-24,15,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"353",2019-06-24,16,0,0,0,0,0,1,0,1,0,0,1,0,0,"; ; faint","WP"
"354",2019-06-24,17,0,0,0,0,0,1,0,1,0,0,1,0,0,"; ; ","WP"
"355",2019-06-24,18,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"356",2019-06-24,19,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,"WP"
"357",2019-06-24,20,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"358",2019-06-24,21,0,0,0,0,0,1,0,0,0,0,1,0,0,"; faint","WP"
"359",2019-06-24,22,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"360",2019-06-24,23,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"361",2019-06-25,0,0,0,0,0,0,2,0,0,0,0,0,0,1,NA,"WP"
"362",2019-06-25,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"363",2019-06-25,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"364",2019-06-25,3,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"365",2019-06-25,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"366",2019-06-25,5,0,0,0,0,0,1,0,0,0,0,1,1,0,"; ; possible whale","WP"
"367",2019-06-25,6,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"368",2019-06-25,7,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"369",2019-06-25,8,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"370",2019-06-25,9,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"371",2019-06-25,10,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"372",2019-06-25,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"373",2019-06-25,12,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"374",2019-06-25,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"375",2019-06-25,14,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"376",2019-06-25,15,0,0,0,0,0,1,0,0,0,0,1,0,0,"; faint","WP"
"377",2019-06-25,16,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"378",2019-06-25,17,0,0,0,0,0,2,0,1,0,0,0,0,0,"; ; ","WP"
"379",2019-06-25,18,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"380",2019-06-25,19,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"381",2019-06-25,20,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"382",2019-06-25,21,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"383",2019-06-25,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"384",2019-06-25,23,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"385",2019-06-26,0,0,0,0,0,0,2,0,0,0,0,2,0,0,"; ; ; ","WP"
"386",2019-06-26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"387",2019-06-26,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"388",2019-06-26,3,0,0,0,0,0,1,0,0,0,0,1,1,0,"; faint; possible whale","WP"
"389",2019-06-26,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"390",2019-06-26,5,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"391",2019-06-26,6,0,0,0,0,0,1,0,0,0,0,1,0,1,NA,"WP"
"392",2019-06-26,7,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"393",2019-06-26,8,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"394",2019-06-26,9,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"395",2019-06-26,10,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"396",2019-06-26,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"397",2019-06-26,12,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"398",2019-06-26,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"399",2019-06-26,14,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"400",2019-06-26,15,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"401",2019-06-26,16,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"402",2019-06-26,17,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"403",2019-06-26,18,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"404",2019-06-26,19,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"405",2019-06-26,20,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"406",2019-06-26,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"407",2019-06-26,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"408",2019-06-26,23,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"409",2019-06-27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"410",2019-06-27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"411",2019-06-27,2,0,0,0,0,0,1,0,0,0,0,1,0,0,"; faint","WP"
"412",2019-06-27,3,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"413",2019-06-27,4,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"414",2019-06-27,5,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"415",2019-06-27,6,0,0,0,0,0,1,0,0,0,0,0,1,0,"; possible whale","WP"
"416",2019-06-27,7,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"417",2019-06-27,8,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"418",2019-06-27,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"419",2019-06-27,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"420",2019-06-27,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"421",2019-06-27,12,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"422",2019-06-27,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"423",2019-06-27,14,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"424",2019-06-27,15,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"425",2019-06-27,16,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"426",2019-06-27,17,0,0,0,1,0,1,0,1,0,0,0,0,0,"; ; ","WP"
"427",2019-06-27,18,0,0,0,0,0,1,0,2,0,0,0,0,0,"; ; ","WP"
"428",2019-06-27,19,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"429",2019-06-27,20,0,0,0,0,0,1,0,0,0,0,1,0,0,"; faint behind Mn song","WP"
"430",2019-06-27,21,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"431",2019-06-27,22,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"432",2019-06-27,23,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"433",2019-06-28,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"434",2019-06-28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"435",2019-06-28,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"436",2019-06-28,3,0,0,0,0,0,1,0,0,0,1,0,0,1,NA,"WP"
"437",2019-06-28,4,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"438",2019-06-28,5,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"439",2019-06-28,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"440",2019-06-28,7,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"441",2019-06-28,8,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"442",2019-06-28,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"443",2019-06-28,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"444",2019-06-28,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"445",2019-06-28,12,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"446",2019-06-28,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"447",2019-06-28,14,0,0,0,0,0,1,0,0,0,0,0,1,0,"; possible whale","WP"
"448",2019-06-28,15,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"449",2019-06-28,16,0,0,0,0,0,1,0,0,0,0,0,2,0,"; possible whale; possible whale","WP"
"450",2019-06-28,17,0,0,0,0,0,2,0,2,0,0,0,0,0,"; ; ; ","WP"
"451",2019-06-28,18,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,"WP"
"452",2019-06-28,19,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"453",2019-06-28,20,0,0,0,0,0,1,0,0,0,0,1,0,1,NA,"WP"
"454",2019-06-28,21,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"455",2019-06-28,22,0,0,0,0,0,1,0,0,0,0,1,0,1,NA,"WP"
"456",2019-06-28,23,0,0,0,0,0,1,0,0,0,0,2,0,0,"; ; loud","WP"
"457",2019-06-29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"458",2019-06-29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"459",2019-06-29,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"460",2019-06-29,3,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"461",2019-06-29,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"462",2019-06-29,5,0,0,0,1,0,1,0,0,0,0,0,1,1,"; ; possible whale","WP"
"463",2019-06-29,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"464",2019-06-29,7,0,0,0,0,0,1,0,0,0,0,1,0,0,"; faint","WP"
"465",2019-06-29,8,0,0,0,0,0,1,0,0,0,0,1,0,0,"faint; ","WP"
"466",2019-06-29,9,0,0,0,0,0,1,0,0,0,0,0,1,0,"; fish?","WP"
"467",2019-06-29,10,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"468",2019-06-29,11,0,0,0,0,0,1,0,0,0,0,1,1,0,"; possible whale; ","WP"
"469",2019-06-29,12,0,0,0,0,0,1,0,0,0,0,1,1,0,"; ; fish?","WP"
"470",2019-06-29,13,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"471",2019-06-29,14,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"472",2019-06-29,15,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"473",2019-06-29,16,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"474",2019-06-29,17,0,0,0,0,0,2,0,0,0,0,0,0,0,"; rain","WP"
"475",2019-06-29,18,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"476",2019-06-29,19,0,0,0,0,0,1,0,0,0,0,1,1,0,"; ; possible whale","WP"
"477",2019-06-29,20,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"478",2019-06-29,21,0,0,0,0,0,1,0,0,0,0,1,1,0,"; ; possible whale","WP"
"479",2019-06-29,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"480",2019-06-29,23,0,0,0,0,0,1,0,0,0,0,0,0,0,"loud","WP"
"481",2019-06-30,0,0,0,0,0,0,2,0,0,0,0,0,0,1,NA,"WP"
"482",2019-06-30,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"483",2019-06-30,2,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"484",2019-06-30,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"loud","WP"
"485",2019-06-30,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"486",2019-06-30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"487",2019-06-30,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"488",2019-06-30,7,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"489",2019-06-30,8,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"490",2019-06-30,9,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"491",2019-06-30,10,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"492",2019-06-30,11,0,0,0,0,0,1,0,0,0,0,0,1,0,"; possible whale? could be vessel","WP"
"493",2019-06-30,12,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"494",2019-06-30,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"495",2019-06-30,14,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"496",2019-06-30,15,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"497",2019-06-30,16,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"498",2019-06-30,17,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"499",2019-06-30,18,0,0,0,0,0,1,0,0,0,0,0,1,1,"; possible whale","WP"
"500",2019-06-30,19,0,0,0,0,0,1,0,0,0,0,0,1,0,"; possible whale pulses, could be Mn","WP"
"501",2019-06-30,20,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"502",2019-06-30,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"503",2019-06-30,22,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"504",2019-06-30,23,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"505",2019-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"506",2019-07-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"507",2019-07-01,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"508",2019-07-01,3,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"509",2019-07-01,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"510",2019-07-01,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"511",2019-07-01,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"512",2019-07-01,7,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"513",2019-07-01,8,0,0,0,0,0,1,0,0,0,0,0,1,0,"; possible whale","WP"
"514",2019-07-01,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"515",2019-07-01,10,0,0,0,0,0,1,0,0,0,0,2,0,0,"; ; ","WP"
"516",2019-07-01,11,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"517",2019-07-01,12,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"518",2019-07-01,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"519",2019-07-01,14,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"520",2019-07-01,15,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"521",2019-07-01,16,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"522",2019-07-01,17,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"523",2019-07-01,18,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"524",2019-07-01,19,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"525",2019-07-01,20,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"526",2019-07-01,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"527",2019-07-01,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"528",2019-07-01,23,0,0,0,0,0,1,0,0,0,0,1,0,0,"; faint","WP"
"529",2019-07-02,0,0,0,0,0,0,2,0,0,0,0,2,0,0,"; ; ; ","WP"
"530",2019-07-02,1,0,0,0,0,1,1,0,0,0,0,1,0,0,"; ; ","WP"
"531",2019-07-02,2,0,0,0,0,1,1,0,0,0,0,1,0,0,"; ; ","WP"
"532",2019-07-02,3,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"533",2019-07-02,4,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"534",2019-07-02,5,0,0,0,0,0,1,0,0,0,0,1,0,0,"; faint","WP"
"535",2019-07-02,6,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"536",2019-07-02,7,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"537",2019-07-02,8,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"538",2019-07-02,9,0,0,0,0,0,1,0,0,0,0,2,1,0,"; ; louder example; possible whale","WP"
"539",2019-07-02,10,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"540",2019-07-02,11,0,0,0,0,0,1,0,0,0,0,1,1,0,"possible whale; ; ","WP"
"541",2019-07-02,12,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"542",2019-07-02,13,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"543",2019-07-02,14,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"544",2019-07-02,15,0,0,0,0,1,1,0,0,0,0,1,0,0,"; ; ","WP"
"545",2019-07-02,16,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"546",2019-07-02,17,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"547",2019-07-02,18,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"548",2019-07-02,19,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"549",2019-07-02,20,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"550",2019-07-02,21,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"551",2019-07-02,22,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"552",2019-07-02,23,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"553",2019-07-03,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"554",2019-07-03,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"555",2019-07-03,2,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"556",2019-07-03,3,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"557",2019-07-03,4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"558",2019-07-03,5,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"559",2019-07-03,6,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"560",2019-07-03,7,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"561",2019-07-03,8,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"562",2019-07-03,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"563",2019-07-03,10,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"564",2019-07-03,11,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"WP"
"565",2019-07-03,12,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"566",2019-07-03,13,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"567",2019-07-03,14,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"568",2019-07-03,15,0,0,0,0,1,1,0,0,0,0,0,1,0,"; possible whale?; ","WP"
"569",2019-07-03,16,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"570",2019-07-03,17,0,0,0,0,0,2,0,0,0,0,0,1,0,"; ; probably dolphin","WP"
"571",2019-07-03,18,0,0,0,0,0,1,0,0,0,0,0,1,0,"; probably dolphin","WP"
"572",2019-07-03,19,0,0,0,0,0,2,0,0,0,0,0,0,1,NA,"WP"
"573",2019-07-03,20,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"574",2019-07-03,21,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"575",2019-07-03,22,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,"WP"
"576",2019-07-03,23,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"WP"
"577",2019-07-04,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,"WP"
"578",2019-07-04,1,0,0,0,0,0,1,0,0,0,0,0,1,1,"possible dolphin, squeaky; ","WP"
