dep,PARKSAUSTRALIA_CGMP_201807_CG_27,PARKSAUSTRALIA_CGMP_201807_CG_28,PARKSAUSTRALIA_CGMP_201807_CG_29,PARKSAUSTRALIA_CGMP_201807_CG_30,PARKSAUSTRALIA_CGMP_201812_CG_1,PARKSAUSTRALIA_CGMP_201812_CG_2,PARKSAUSTRALIA_CGMP_201812_CG_3,PARKSAUSTRALIA_CGMP_201812_CG_4,PARKSAUSTRALIA_CGMP_201812_CG_5,PARKSAUSTRALIA_CGMP_201812_CG_51,PARKSAUSTRALIA_CGMP_201812_CG_52,PARKSAUSTRALIA_CGMP_201812_CG_6,PARKSAUSTRALIA_CGMP_201812_CG_7,PARKSAUSTRALIA_CGMP_201904_CG_17,PARKSAUSTRALIA_CGMP_201904_CG_18,PARKSAUSTRALIA_CGMP_201904_CG_19,PARKSAUSTRALIA_CGMP_201904_CG_20,PARKSAUSTRALIA_CGMP_201904_CG_21,PARKSAUSTRALIA_CGMP_201904_CG_22,PARKSAUSTRALIA_CGMP_201904_CG_23,PARKSAUSTRALIA_CGMP_201904_CG_24,PARKSAUSTRALIA_CGMP_201904_CG_25,PARKSAUSTRALIA_DAMPIER_202009_DNE_38,PARKSAUSTRALIA_DAMPIER_202009_DNE_39,PARKSAUSTRALIA_DAMPIER_202009_DNE_40,PARKSAUSTRALIA_DAMPIER_202009_DNE_41,PARKSAUSTRALIA_DAMPIER_202009_DNE_42,PARKSAUSTRALIA_DAMPIER_202009_DNE_44,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_10,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_11,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_12,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_3,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_4,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_5,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_6,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_7,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_8,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_9,PARKSAUSTRALIA_JURIEN_202201_JNE_2,PARKSAUSTRALIA_JURIEN_202201_JNE_3,PARKSAUSTRALIA_JURIEN_202201_JNE_4,PARKSAUSTRALIA_JURIEN_202201_JNE_5,PARKSAUSTRALIA_JURIEN_202201_JNE_6,PARKSAUSTRALIA_JURIEN_202201_JNE_7,PARKSAUSTRALIA_JURIEN_202201_JNE_8,PARKSAUSTRALIA_JURIEN_202201_JNE_9,PARKSAUSTRALIA_MURAT_202002_MRE_10,PARKSAUSTRALIA_MURAT_202002_MRE_11,PARKSAUSTRALIA_MURAT_202002_MRE_12,PARKSAUSTRALIA_MURAT_202002_MRE_13,PARKSAUSTRALIA_MURAT_202002_MRE_14,PARKSAUSTRALIA_MURAT_202002_MRE_15,PARKSAUSTRALIA_MURAT_202002_MRE_16,PARKSAUSTRALIA_MURAT_202002_MRE_17,PARKSAUSTRALIA_MURAT_202002_MRE_7,PARKSAUSTRALIA_MURAT_202002_MRE_8,PARKSAUSTRALIA_MURAT_202002_MRE_9,PARKSAUSTRALIA_NINGALOO_201909_NGN_40,PARKSAUSTRALIA_NINGALOO_201909_NGN_41,PARKSAUSTRALIA_NINGALOO_201909_NGN_42,PARKSAUSTRALIA_NINGALOO_201909_NGN_43,PARKSAUSTRALIA_NINGALOO_201909_NGN_44,PARKSAUSTRALIA_NINGALOO_201909_NGN_45,PARKSAUSTRALIA_NINGALOO_201909_NGN_46,PARKSAUSTRALIA_SIMP_201808_WP_33,PARKSAUSTRALIA_SIMP_201808_WP_34,PARKSAUSTRALIA_SIMP_201808_WP_35,PARKSAUSTRALIA_SIMP_201808_WP_36,PARKSAUSTRALIA_SIMP_201812_WP_1,PARKSAUSTRALIA_SIMP_201812_WP_2,PARKSAUSTRALIA_SIMP_201812_WP_51,PARKSAUSTRALIA_SIMP_201812_WP_52,PARKSAUSTRALIA_SIMP_201906_WP_25,PARKSAUSTRALIA_SIMP_201906_WP_26,PARKSAUSTRALIA_SIMP_201906_WP_27,PARKSAUSTRALIA_SIMP_201906_WP_28,PARKSAUSTRALIA_SIMP_201906_WP_29,PARKSAUSTRALIA_SIMP_201906_WP_30,PARKSAUSTRALIA_SIMP_201906_WP_31,PARKSAUSTRALIA_SWC_202201_SWS_10,PARKSAUSTRALIA_SWC_202201_SWS_11,PARKSAUSTRALIA_SWC_202201_SWS_12,PARKSAUSTRALIA_SWC_202201_SWS_13,PARKSAUSTRALIA_SWC_202201_SWS_14,PARKSAUSTRALIA_SWC_202201_SWS_4,PARKSAUSTRALIA_SWC_202201_SWS_5,PARKSAUSTRALIA_SWC_202201_SWS_6,PARKSAUSTRALIA_SWC_202201_SWS_7,PARKSAUSTRALIA_SWC_202201_SWS_8,PARKSAUSTRALIA_SWC_202201_SWS_9,PARKSAUSTRALIA_TWOROCKS_202105_TRW_20,PARKSAUSTRALIA_TWOROCKS_202105_TRW_21,PARKSAUSTRALIA_TWOROCKS_202105_TRW_22,PARKSAUSTRALIA_TWOROCKS_202105_TRW_23,PARKSAUSTRALIA_TWOROCKS_202105_TRW_24,PARKSAUSTRALIA_TWOROCKS_202105_TRW_27,PARKSAUSTRALIA_TWOROCKS_202105_TRW_28,PARKSAUSTRALIA_TWOROCKS_202105_TRW_29,PARKSAUSTRALIA_TWOROCKS_202105_TRW_30
PARKSAUSTRALIA_DAMPIER_202009_DNE_41,0.019689756183428244,0.02037153189850556,0.019091200787985242,0.01955668208809585,0.015208746665382335,0.025442344843856882,0.01708812465867094,0.01756022992287801,0.01729716635588038,0.018234812820868977,0.01484886384431601,0.023488975860042133,0.019271911307336336,0.01832306805942588,0.0161866408462775,0.017335259817901853,0.018006826711435844,0.017826670150072266,0.016695714377723117,0.014540560301961257,0.01567966456402382,0.016572820004723286,0.022196112574748336,0.00663030693407935,0.019701682081536383,0,0.010492850322447358,0.009397547525421735,0.05491395044383396,0.039486962634460936,0.038523221488703185,0.04203947443567435,0.0258763015969838,0.029618488815110373,0.03492106286001169,0.03744452109312257,0.02982955428567467,0.040085684668093556,0.050652309766354986,0.04862485419076023,0.05169175407785226,0.0499438730838296,0.05056125148230044,0.049808174979051906,0.05129391357117689,0.05122103701531944,0.025605930153758186,0.022001442966767173,0.019075547898979372,0.020118942133564643,0.023096911853945624,0.020878482337334973,0.023447138400364963,0.02190279577098471,0.0206388700507922,0.019874818231233653,0.01718442455025221,0.041466765819645916,0.04025442857024037,0.039859153969345404,0.0384513430745693,0.03993353721467323,0.03491804021706409,0.03409821458700363,0.02842664488409403,0.028393562142067157,0.027580497213520464,0.026274358983336223,0.04450768201575588,0.047928623689793434,0.03390880316803667,0.04098736846115645,0.02577045110687633,0.026666291634807476,0.026660515781739266,0.02448748792121654,0.025675011950257037,0.025701339804144258,0.028150921937307817,0.050719066277010394,0.049145042058284454,0.04736174164410897,0.04782283257760444,0.046545978612934705,0.04920310297930549,0.0497066721933071,0.04811276208108703,0.05771933560381822,0.04930416474346222,0.047713446582233435,0.0341380351738513,0.021514215873425706,0.031023259557028855,0.023286175246667207,0.02359734964832812,0.023252814433602186,0.02411909520043045,0.020894491257664023,0.02871144733820498
PARKSAUSTRALIA_DAMPIER_202009_DNE_42,0.02290281693250107,0.023103843675391315,0.02162552712224856,0.021697734927271266,0.01954796846401514,0.02763451866787343,0.019798287708508597,0.02092351207846539,0.01800456191460953,0.021015199159164964,0.018087482148365492,0.024750181192296116,0.02027812856081135,0.020363934287274302,0.019660064768587927,0.021696967989913787,0.02060918670941097,0.019552052891539176,0.020079541776192904,0.017974497782988968,0.018852970895388683,0.02058191765562913,0.012713833872876196,0.006624358774031768,0.01023688073765421,0.010492850322447358,0,0.017480937212155285,0.060734732726467025,0.044404387705975275,0.043517004929901744,0.047550604560489484,0.031532832323188216,0.034461309145836595,0.04004112135783594,0.042479190491387625,0.034787829422152465,0.04532743200906101,0.05114462774072346,0.05013558437519968,0.051730458158645715,0.05081414013992357,0.0514641468624242,0.051228912617428964,0.052070840111015114,0.052456790862750624,0.029305190797506483,0.026968851282873307,0.024798605418351344,0.025862675992658426,0.02741215031326468,0.026726553113241035,0.02841404638162857,0.026217934160082605,0.025902621746218914,0.024964960358830064,0.022725517530167095,0.043260843678378784,0.04287736590222104,0.042566585602025454,0.04166479804141902,0.04257107433297051,0.03795570826369883,0.03724994474031177,0.02832048416288606,0.028331917213522507,0.027188900307229782,0.025706401880613218,0.048466009879177104,0.05182937673419623,0.03762110418932671,0.04493695344601733,0.027723587801482066,0.026943645960680055,0.027096475725995307,0.024611208797127363,0.026158374352097367,0.026159085282086724,0.029015254626490045,0.0493753329288106,0.05077434057642165,0.05019653787584466,0.050667213241050765,0.049330782112290625,0.051502871416106745,0.05275493215006433,0.051042216363647204,0.055215488570192255,0.05104129432404124,0.05045558227457752,0.03934574581107483,0.02671085748901918,0.03631214849464431,0.02797210815417228,0.027237904356225275,0.028468398256523746,0.029411379634593737,0.02641338122246692,0.0339975042141526
PARKSAUSTRALIA_DAMPIER_202009_DNE_44,0.01903467048000303,0.019662735498198143,0.0184607782807476,0.019109200925008472,0.01326689871016495,0.02086637828881584,0.014164934746767914,0.014210784515269052,0.015013841802081733,0.015422244224325673,0.014170516190878977,0.019429343660028808,0.017562587795167624,0.01549228394476121,0.01455699520888376,0.014566474263238673,0.01519008148054592,0.015387942366390234,0.014334280235757143,0.014039602633447716,0.01620169872900105,0.020840112320130104,0.02908565473928677,0.014451563688437972,0.02666324835582963,0.009397547525421735,0.017480937212155285,0,0.048103665946019857,0.03485744303559292,0.034152182890649134,0.037362163415426614,0.02410564159118139,0.02657973585099137,0.030963958605137253,0.03286290786567873,0.026712745830190173,0.03585009826680619,0.05827670415137081,0.055907175374340416,0.05924771311342615,0.05736741860436483,0.0581172396718968,0.057271128984622985,0.058940488285107125,0.05884757986486207,0.03201661981364366,0.02718438463853094,0.01833216379990263,0.019002448006699073,0.02049904273278601,0.02167514092190514,0.021524203003008113,0.020059544719077838,0.025574891444296546,0.02484988491097332,0.017536695361535133,0.049126727956197214,0.04744566088278119,0.04722118733541572,0.045277995282471846,0.04713091612374086,0.041130063204275605,0.039991379439164844,0.02761535665095905,0.028487060014779405,0.02845202442535182,0.02785237382494698,0.03591553626811663,0.03908770592248895,0.029073280793726786,0.03268347281245332,0.022755120660696376,0.023943013961907823,0.023782136050806816,0.02469065496524252,0.025438885914754815,0.024425546456555557,0.02554790308802675,0.058605268888902794,0.05666991446371972,0.0541696148232018,0.054810199754753625,0.0534789533859706,0.05645002891561087,0.05612032434692008,0.054904302091567055,0.06572100812857148,0.05671007316105833,0.05468982154957701,0.026392350348423264,0.020804943662322363,0.024874985685659285,0.022011463641494346,0.02249761530171539,0.025540237945621762,0.026088222660417187,0.020943257516610834,0.03463955860450155
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_10,0.04543577717242744,0.046358578785480116,0.04670124013317194,0.04765016867985328,0.04566584444868749,0.03914349837253171,0.0438355004155359,0.04352933840228363,0.04760229449486514,0.0436399088282725,0.051583849181038914,0.040826557515965894,0.046624933064733615,0.04244944303477126,0.04424364351982732,0.041635071748597596,0.04391645330003915,0.046193246902697487,0.044890375417728605,0.05046801332163292,0.051656351147611766,0.0581814386636352,0.06959894095232522,0.05883468172621395,0.07036471579266022,0.05491395044383396,0.060734732726467025,0.048103665946019857,0,0.01820127318825709,0.01973654716971924,0.01442216054405161,0.03804892037468584,0.03128452255973191,0.022190812668125944,0.019164138247675606,0.031179159289072063,0.016987943581156524,0.08960337455392114,0.08888351345033912,0.09056176405792457,0.08815207377757173,0.09017442318771425,0.09071037250174188,0.09069260887265135,0.09061906821432045,0.06599240280715829,0.06057903156463522,0.046161595327156475,0.04529059074279957,0.03917662863838649,0.051868969637052016,0.04156527242354577,0.04309652716736548,0.05958909668744642,0.05968597200551191,0.05083910900368806,0.08342302551094904,0.08103541351847103,0.08135348624535298,0.08033622102342831,0.08083801651062726,0.07743041974669776,0.07703926026158729,0.043720444261294976,0.04623748549730869,0.04811388397503766,0.052693310427246946,0.0256774108957499,0.028169181177881624,0.032341755696668625,0.024636066764263376,0.038027954576560864,0.04021268419491056,0.04050594172813167,0.05164851044220926,0.04856068047408408,0.04557299152467097,0.04089952387276762,0.09207360330297137,0.08771530029902974,0.08475615306443661,0.08551957242902973,0.08499353245406394,0.08615846848068581,0.0852394422101065,0.08563011725358156,0.10228645673422249,0.08732630422215794,0.08538115318720892,0.027391143433545775,0.04892362822119348,0.029412494811461944,0.0426242940150095,0.04558831431517094,0.05668504092793548,0.05605711600360438,0.049336277543153194,0.06886216470225247
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_11,0.029142919147533475,0.029137894801938378,0.029541653371533395,0.030563408891534513,0.02912455607878289,0.027787231558068424,0.02785571894929998,0.027566735030213792,0.03107641449955231,0.027319990634045804,0.03447844336441207,0.027475671277111004,0.030955390218405456,0.02660284394858743,0.02729101348092482,0.025564514373578453,0.027540161919389315,0.029177600573198778,0.02773919627238426,0.03368919869889096,0.03480579770837446,0.041859015935836366,0.05250680116932917,0.042364018966036504,0.0532694087915752,0.039486962634460936,0.044404387705975275,0.03485744303559292,0.01820127318825709,0,0.002837419641514599,0.008120564087912464,0.022509171186587344,0.015721513102551866,0.007092574825706396,0.00285386023647167,0.014424892530945392,0.004302067301797327,0.07551076778546992,0.07457437641713623,0.07650394196848245,0.07466282065021877,0.07608984459763718,0.07638930960947513,0.07671226817018104,0.07673200199837794,0.050814948834698156,0.04534534153470822,0.02985891206975269,0.028826933369382437,0.021816247282421396,0.035887213212348876,0.024815856558021796,0.02600833111940716,0.043919344135927595,0.0438817592333564,0.0344179403334317,0.06876880958100046,0.06661920393699491,0.06695233464585743,0.06577271062296638,0.06650594248362374,0.06272289318050026,0.06222356665181128,0.027073161316195225,0.029750051061317537,0.03100988508995139,0.035209160667416826,0.02156749930664308,0.025588971584088193,0.021569718621170263,0.019541710343036273,0.02137369636207934,0.02332186240453006,0.023877330073323134,0.03466799075060099,0.03197850189626251,0.029100925858398408,0.024826501164164957,0.07767959847819905,0.07380888471495248,0.070716143784959,0.0716479285480223,0.0709750289719007,0.07234101240070204,0.07174200328769183,0.07175421684974595,0.08724160889045862,0.07335373961023782,0.07138396351543147,0.015020608314301858,0.03227341047459067,0.014516581673494502,0.025945301410900994,0.02858365185879699,0.04076061481670353,0.04014816906281153,0.03288685278812212,0.05343352532092449
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_12,0.028172171288191432,0.027792177100615448,0.028328851275663723,0.0294023082456935,0.028413309648486682,0.028618320905391226,0.027274226210089538,0.02719240738101416,0.030547074885550824,0.026880706652608163,0.03360445830125796,0.027624851642287823,0.03070269261210325,0.025761890235344954,0.026365541671940957,0.02491950907764935,0.02693122718576876,0.02842745544053737,0.026926565945858807,0.032697032783545237,0.03358588005204293,0.040705033398551256,0.05170648560359577,0.041363814336692596,0.052419722866868204,0.038523221488703185,0.043517004929901744,0.034152182890649134,0.01973654716971924,0.002837419641514599,0,0.009484106956523405,0.021095426803034945,0.01420138853629377,0.005661353993475259,0.0031731409130965954,0.01298505457506662,0.004121656167772462,0.07400424255238577,0.073068459831517,0.07500291290001428,0.07319567688042641,0.07458693843593059,0.0748841306821525,0.07521258653913293,0.07523639611687516,0.049491507836854035,0.04403206684845164,0.028747937618840553,0.02773222661474524,0.021069686125627325,0.03471202631132386,0.023770784866694688,0.025112127938158715,0.04271383142423647,0.04269140992497803,0.033367490985355665,0.06735930658093972,0.06511960095681099,0.06545131821139354,0.06433607562351552,0.06499854644943215,0.06132818934046632,0.060851605884675565,0.026567547477227265,0.029381450639445545,0.030348375323816908,0.03432911357441507,0.023315302732692146,0.027473729539743058,0.022691635104046943,0.021491817386696567,0.021560800389426822,0.023143098694356195,0.02390440190493334,0.034173917556145135,0.03164320792433378,0.028797898325293482,0.02519962078892843,0.07618314968056364,0.07230935829016152,0.06921321541339202,0.07014995910228117,0.069469172325878,0.07084250639733207,0.07026718747964489,0.07025780905690697,0.08592261891634617,0.07185142674897681,0.06987873438621922,0.015409608828865018,0.031234836423249125,0.014253029856338164,0.02489368469979539,0.02766198176908882,0.03957515735808601,0.03895554083627323,0.0318246222711069,0.05216939972628213
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_3,0.033647553163899384,0.03440018236373906,0.034732306462130325,0.03556167137928441,0.03252950713385894,0.030892625591216267,0.031761145123794084,0.030424261857993577,0.035413109617361264,0.03094432360832293,0.03716575803782889,0.03159321890834968,0.0335954544581401,0.0319648277402181,0.031453063244982225,0.02908718104418379,0.031163757053382427,0.03326076104398363,0.03180958017077787,0.03616481299975391,0.038891818428798096,0.04519111256807779,0.05555899927462217,0.044914755902830936,0.055960045896147684,0.04203947443567435,0.047550604560489484,0.037362163415426614,0.01442216054405161,0.008120564087912464,0.009484106956523405,0,0.025852544301018507,0.01872753872586022,0.010237819004824726,0.008096838990153586,0.019308900826571714,0.00720112252861766,0.07595854587749938,0.075180783355094,0.07691931252922067,0.07464624054443979,0.07652578241807928,0.07700889819068978,0.07707561875116041,0.07701644056365668,0.0522557241078908,0.04675186657152921,0.03191255235794226,0.030977018354651383,0.024779439631905403,0.03773772465757895,0.02718063530941524,0.02867552916472546,0.04567455237107444,0.04565530012951158,0.03657396364013428,0.06977564386277053,0.06732250135859923,0.06762564515790823,0.06658248049865764,0.06713588309540049,0.06365715088432275,0.06324175966211779,0.0318115930783766,0.033843064736962185,0.03582376071987445,0.04016756019965666,0.023624268886549046,0.02675186304522462,0.02499164183658064,0.021348976257054526,0.02512917162941151,0.02785770526697763,0.027817110128286374,0.038429947056114536,0.03573032671013333,0.0321878628161824,0.0279000371139668,0.07834667942796579,0.07412949058734271,0.07120767176651205,0.07194498422948396,0.07137352457290887,0.07274587664487629,0.0717639247564176,0.07203958874857723,0.08845504510589594,0.07371477929291756,0.07176683600411701,0.01742295040308589,0.03458694098240526,0.01789595978466982,0.028680873657686488,0.03132898697425999,0.04256663748222,0.04193964766580013,0.035063126541349236,0.0549283803741086
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_4,0.012595277599594949,0.01515458779574811,0.015759809504472717,0.016030189663426276,0.018147579417187948,0.029535327044662427,0.020971412445300965,0.02228692907589817,0.02361441253768685,0.02218139851398526,0.02396894879263028,0.027452067234327145,0.02871804283058307,0.02059640134735783,0.018775679779123554,0.019987879135827696,0.02259479420809635,0.023197311837767954,0.019609998397010605,0.020880462817254714,0.020139977800760343,0.021311858573795264,0.04213622678682111,0.028201643206559275,0.03786947790802033,0.0258763015969838,0.031532832323188216,0.02410564159118139,0.03804892037468584,0.022509171186587344,0.021095426803034945,0.025852544301018507,0,0.007429290813311742,0.01627702139607452,0.02034417933123526,0.008350741264093088,0.021616897629135913,0.05347295221195667,0.052221697118238,0.05447912173920502,0.05315429298000895,0.05393342873744862,0.054031470135895876,0.05463932201297851,0.05472350549035467,0.028427998488283875,0.022980718246121683,0.009784533541163359,0.00898335557059819,0.016269130074919924,0.014024462641686358,0.00999756235769184,0.01263700704406983,0.021841767042293556,0.021883947941635597,0.015048495525396886,0.04631648538141556,0.04426736105753492,0.044593931517662465,0.04334814993934571,0.044161107623187985,0.04060478048543974,0.04072281405094941,0.027450794176011338,0.028425857236090486,0.027304436590225467,0.02693433612529013,0.034699899245908314,0.03941880495585547,0.028522598172949533,0.03244786348258485,0.02370638318637248,0.024014707187514552,0.024563600532602217,0.023962294179043005,0.025637352105526843,0.02544815889446195,0.02697513932652696,0.05530284725706545,0.05159919250475362,0.04847588515705289,0.049449936614219994,0.04870647963796996,0.050225023250737307,0.049865458300032146,0.04956390942026875,0.06484098661349234,0.051129191404336596,0.049131672191280576,0.02521673966149115,0.013579332794911669,0.02087719505869527,0.008180460427032056,0.012643368218592995,0.018839906235575913,0.018214900755516152,0.012157285126465115,0.03119226331639848
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_5,0.016740232473263797,0.01773772598212937,0.018230061683597577,0.018626807323047435,0.020140381304816705,0.028034625638180183,0.02105586925776597,0.02126166693339754,0.024382593616350645,0.021480235303420445,0.02389138375262296,0.02634076869838196,0.027451027740663488,0.020923627458413297,0.019969335334017846,0.01951139136889495,0.022011997037326616,0.022735286950611562,0.020210248788297146,0.02246258649071846,0.023638203198791372,0.027774223507570712,0.042718362326667474,0.03188691023907576,0.04122685474735427,0.029618488815110373,0.034461309145836595,0.02657973585099137,0.03128452255973191,0.015721513102551866,0.01420138853629377,0.01872753872586022,0.007429290813311742,0,0.009121664742300365,0.013682351933901632,0.0030016062911033528,0.014827090448876127,0.05984126352299164,0.058932688083527966,0.060830537107188214,0.05918339453921143,0.06041719053305515,0.06074978504551462,0.06103380333039355,0.06104610683411364,0.035654107277489404,0.03021453384236507,0.015265541207950638,0.014270047880245908,0.013076531310497986,0.021122254507231097,0.010649160899584531,0.012311637314587077,0.029049654450809193,0.029056186584178283,0.020153098699922226,0.05331359353944211,0.051014244658367146,0.05133923119130822,0.050259303776605785,0.05085787128043295,0.047311416341587594,0.047083624070331676,0.025915867486285545,0.026870255373976436,0.026287197221857496,0.02649028641215729,0.029714648757024377,0.03434438218045226,0.025578651165628977,0.027561819987319183,0.021209256463751883,0.0222731588841512,0.02254806986390993,0.023856093307805352,0.02514197977148297,0.02444238434353715,0.02437715982049867,0.062067222785684016,0.058130151279934414,0.05504328338424596,0.055965776290057646,0.055303458240827386,0.05665130839461969,0.056088041994175934,0.05606730212241444,0.07203518212908754,0.05767929903538596,0.05571203625115509,0.019551184060993845,0.017877733159778652,0.014948612516021694,0.011908230497169634,0.0148626594331396,0.02596743047165198,0.025335108614918812,0.018353925890333644,0.03842447836093125
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_6,0.024559584222794015,0.02489378969039292,0.025077673097639315,0.025895471151975148,0.024881589145214128,0.027580139015663918,0.024380718216545194,0.023969261764157077,0.027723842752778113,0.023951578043209007,0.02945686300668651,0.026411879062433627,0.028125820654284577,0.023999842299184896,0.023476979072487688,0.022030350470610915,0.02417413227118268,0.025839109793423777,0.023763036735060052,0.028342215573308478,0.029930824729263047,0.0365521711404048,0.048191980431247554,0.03761262618129777,0.048211868811235334,0.03492106286001169,0.04004112135783594,0.030963958605137253,0.022190812668125944,0.007092574825706396,0.005661353993475259,0.010237819004824726,0.01627702139607452,0.009121664742300365,0,0.005057876957583889,0.009310863791020469,0.005853562672487267,0.06852185229321364,0.06765434233600626,0.06950235722418432,0.06765079434534967,0.06909105885019834,0.0694701017119225,0.0696921834529043,0.0696893029575677,0.04445991879559202,0.03902658400991065,0.024182590779715334,0.02321476500356939,0.01719245983011713,0.030027545482829144,0.019415364882866683,0.020921561015861508,0.037900529079273756,0.037922977891281684,0.028836673030785034,0.06206977413967065,0.05975337604074799,0.06007884311468276,0.05900463051852133,0.059585519184604634,0.0560690910601108,0.055638829220356005,0.02552608216662005,0.027339505937269516,0.02819169551823886,0.03211766127309782,0.025046259630602984,0.029390684257275253,0.023441321641640075,0.022749973430451927,0.020410612217277996,0.0219366484873931,0.022379471308127043,0.030688653735684874,0.028355305296010606,0.025675701573106603,0.023930843684744685,0.07079953427064152,0.06678910636303405,0.06371452565880575,0.06462320927561242,0.06397675892889458,0.06530022808084107,0.06466124404838816,0.06471625720840889,0.08082099679839017,0.06634470063546904,0.06438409743430643,0.013584700122522069,0.026821603940913222,0.011992903423610668,0.02050044698340998,0.02342287965929309,0.03485947636829385,0.03423288792835384,0.02729714210404357,0.04725119923171148
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_7,0.027627677626804008,0.028017612100387217,0.028295218297709656,0.029143839910328543,0.027207108821242,0.026698061782779493,0.02611655220404592,0.025602899032435938,0.029428917156338892,0.0255878035025669,0.032603697666611725,0.025966270002371943,0.029028161145695005,0.025301109822297437,0.025705650325358792,0.023678410605456487,0.025698579427610682,0.02756370916909239,0.026105468325387442,0.031693223207281275,0.03325244801618609,0.04006520019695481,0.05067636719845293,0.04031885424117957,0.05141723835992284,0.03744452109312257,0.042479190491387625,0.03286290786567873,0.019164138247675606,0.00285386023647167,0.0031731409130965954,0.008096838990153586,0.02034417933123526,0.013682351933901632,0.005057876957583889,0,0.012812621842841581,0.004054524854676316,0.07330022559896063,0.07233316018190636,0.07431370507450713,0.0727003132041732,0.07389378043022682,0.07414908232821456,0.07453134539983339,0.0745694795739622,0.048509729455325445,0.04304597987940251,0.027745845428153098,0.02672814470404618,0.02003921964897793,0.033710979826032064,0.02276567011195645,0.02411326703848625,0.04171287834869737,0.04168938523948088,0.03236191921832293,0.06647073295094774,0.06438691029339373,0.06471694344033353,0.06349149323322183,0.06427654969178737,0.06041446003179519,0.05991276344954557,0.026394084936307103,0.028888267584408833,0.030250149270201258,0.03436216875821444,0.021918911912008218,0.026012460664122026,0.021190875987989903,0.01965047754443075,0.020001007723532666,0.022263317951463888,0.02266455625758528,0.03311739518035912,0.03061304645400154,0.027702400181072197,0.023515295775744165,0.07543021932471689,0.0716248567433413,0.06852058340765817,0.0694675003190899,0.06876657978930874,0.07016655286393673,0.06967454528181269,0.06957760150502379,0.08494220440498035,0.07116176328584722,0.06918095664119028,0.013335701930457326,0.03022853569838562,0.012687131039845279,0.023889231296138444,0.02666459811349732,0.038574386906434624,0.03795392305057619,0.03082066145561517,0.051170596612691015
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_8,0.016398287139552343,0.016741535248866322,0.017312729140333945,0.017989139829353094,0.01968456030540963,0.027276353776606626,0.02048522239770214,0.021089321857735904,0.02384083894026275,0.021031757177444436,0.0241049114691009,0.025584188455919667,0.027321065933033316,0.01983604025216189,0.019208538214661022,0.018908879905785967,0.02144204196613187,0.022183221693395996,0.01966220434519406,0.02263035079054084,0.023138140189889366,0.02800047734079129,0.043286471141728004,0.0321977923553544,0.04169789114300672,0.02982955428567467,0.034787829422152465,0.026712745830190173,0.031179159289072063,0.014424892530945392,0.01298505457506662,0.019308900826571714,0.008350741264093088,0.0030016062911033528,0.009310863791020469,0.012812621842841581,0,0.014409825005085423,0.06173126625886955,0.06049308980333753,0.0627458663586754,0.061389983373558527,0.06220377273773142,0.06230889362701736,0.06294976794387139,0.06304209821758254,0.03657462362946986,0.031103944414762972,0.015900478716250954,0.014912441684048226,0.013929960042340404,0.021775267809291197,0.011617271788070259,0.013182054244443122,0.02974442934489858,0.029733757980189353,0.020701198499977213,0.05458302640357404,0.052545328348878616,0.052872435708886785,0.05162228977811476,0.0524386962394168,0.04849977311301306,0.04815571327120444,0.024238713741442878,0.025459197750170675,0.024736652438951113,0.02586206947414131,0.0284334905588841,0.03311986400393132,0.024042242163745245,0.026362366169608457,0.020088297629391315,0.02079286675831235,0.021473883243176145,0.02415818254181307,0.024430130534560866,0.0237923019624225,0.023358319417297473,0.06358105296990624,0.05989234220340981,0.05675946594309749,0.05774560240582735,0.05699080674201434,0.058561393540860464,0.05819307378336854,0.05788704578900151,0.07299868113408645,0.05942060917987257,0.05741537034780237,0.018800660066750442,0.018583040152762926,0.014554351088944286,0.012522762049258302,0.01560696823520021,0.026630325023485158,0.025998809326026082,0.018997176002621283,0.03919048292349228
