"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Bio_Category" "Call_type" "Notes"
9 "Spectrogram 1" 1 9895.021849284 9899.633754239 0 93.96 "2021/5/18" "8:02:56.0218" "8:03:00.6338" 4.6119 "uk" "uk" "lf rumble"
10 "Spectrogram 1" 1 13360.697806738 13361.692531336 6.711 234.899 "2021/5/18" "9:00:41.6978" "9:00:42.6925" 0.9947 "uk" "uk" "lf pulse"
11 "Spectrogram 1" 1 13606.62997419 13611.965315216 0 107.383 "2021/5/18" "9:04:47.6300" "9:04:52.9653" 5.3353 "uk" "uk" "lf rumble"
12 "Spectrogram 1" 1 13709.791995463 13712.188377449 369.128 926.174 "2021/5/18" "9:06:30.7920" "9:06:33.1884" 2.3964 "fish" "p" ""
13 "Spectrogram 1" 1 13720.010520598 13721.864325531 0 1275.168 "2021/5/18" "9:06:41.0105" "9:06:42.8643" 1.8538 "uk" "uk" "breath"
14 "Spectrogram 1" 1 16931.932158079 16933.06252694 107.383 704.698 "2021/5/18" "10:00:12.9322" "10:00:14.0625" 1.1304 "fish" "p" ""
15 "Spectrogram 1" 1 16938.217008949 16939.256948301 0 147.651 "2021/5/18" "10:00:19.2170" "10:00:20.2569" 1.0399 "uk" "uk" "lf pulse"
16 "Spectrogram 1" 1 20513.565912318 20518.720394326 0 114.094 "2021/5/18" "10:59:54.5659" "10:59:59.7204" 5.1545 "uk" "uk" "lf rumble"
17 "Spectrogram 1" 1 20538.479242025 20539.202678096 0 127.517 "2021/5/18" "11:00:19.4792" "11:00:20.2027" 0.7234 "uk" "uk" "lf pulse"
18 "Spectrogram 1" 1 21522.474735133 21523.921607275 288.591 1134.228 "2021/5/18" "11:16:43.4747" "11:16:44.9216" 1.4469 "fish" "p" ""
19 "Spectrogram 1" 1 22823.403143369 22832.988671314 194.631 1738.255 "2021/5/18" "11:38:22.4031" "11:38:32.9887" 9.5855 "uk" "uk" "clicks"
20 "Spectrogram 1" 1 22906.11451245 22909.957766579 120.805 1348.993 "2021/5/18" "11:39:45.1145" "11:39:49.9578" 3.8433 "mn" "song" ""
21 "Spectrogram 1" 1 24143.728681267 24145.220768164 0 288.591 "2021/5/18" "12:00:23.7287" "12:00:24.2208" 1.4921 "uk" "uk" "lf pulse"
22 "Spectrogram 1" 1 24222.881667923 24224.328540065 288.591 859.06 "2021/5/18" "12:01:42.8817" "12:01:43.3285" 1.4469 "mn" "song" ""
23 "Spectrogram 1" 1 24224.599828592 24225.278049909 261.745 1127.517 "2021/5/18" "12:01:43.5998" "12:01:44.2780" 0.6782 "fish" "p" ""
24 "Spectrogram 1" 1 24325.998474441 24330.836453168 0 127.517 "2021/5/18" "12:03:25.9985" "12:03:30.8365" 4.838 "uk" "uk" "lf rumble"
25 "Spectrogram 1" 1 27800.988671314 27801.847751648 0 187.919 "2021/5/18" "13:01:20.9887" "13:01:21.8478" 0.8591 "uk" "uk" "lf pulse"
26 "Spectrogram 1" 1 27808.539535308 27813.874876334 0 107.383 "2021/5/18" "13:01:27.5395" "13:01:33.8749" 5.3353 "uk" "uk" "lf rumble"
27 "Spectrogram 1" 1 28365.856786266 28368.02709448 362.416 1073.826 "2021/5/18" "13:10:45.8568" "13:10:47.0271" 2.1703 "fish" "p" ""
28 "Spectrogram 1" 1 31394.061758431 31395.553845328 0 241.611 "2021/5/18" "14:01:13.0618" "14:01:14.5538" 1.4921 "uk" "uk" "lf pulse"
29 "Spectrogram 1" 1 31548.103961646 31552.082860038 0 114.094 "2021/5/18" "14:03:47.1040" "14:03:51.0829" 3.9789 "uk" "uk" "lf rumble"
30 "Spectrogram 1" 1 32072.188368076 32072.957018902 275.168 1073.826 "2021/5/18" "14:12:31.1884" "14:12:32.9570" 0.7687 "fish" "p" ""
31 "Spectrogram 1" 1 34924.376766359 34925.416705712 0 234.899 "2021/5/18" "15:00:03.3768" "15:00:04.4167" 1.0399 "uk" "uk" "lf pulse"
32 "Spectrogram 1" 1 35276.635987896 35280.84096006 0 127.517 "2021/5/18" "15:05:55.6360" "15:06:00.8410" 4.205 "uk" "uk" "lf rumble"
33 "Spectrogram 1" 1 35318.428004192 35320.869600933 234.899 1181.208 "2021/5/18" "15:06:37.4280" "15:06:40.8696" 2.4416 "fish" "p" ""
34 "Spectrogram 1" 1 35461.935169618 35467.677443434 328.859 691.275 "2021/5/18" "15:09:01.9352" "15:09:06.6774" 5.7423 "mn" "song" "faint"
35 "Spectrogram 1" 1 38564.622425553 38569.957766579 0 107.383 "2021/5/18" "16:00:43.6224" "16:00:49.9578" 5.3353 "uk" "uk" "lf rumble"
36 "Spectrogram 1" 1 38623.641263298 38625.449853476 295.302 1140.94 "2021/5/18" "16:01:42.6413" "16:01:44.4499" 1.8086 "fish" "p" ""
37 "Spectrogram 1" 1 38628.479242025 38629.609610886 0 107.383 "2021/5/18" "16:01:47.4792" "16:01:48.6096" 1.1304 "uk" "uk" "lf pulse"
38 "Spectrogram 1" 1 42169.781435286 42170.821374639 0 154.362 "2021/5/18" "17:00:49.7814" "17:00:50.8214" 1.0399 "uk" "uk" "lf pulse"
39 "Spectrogram 1" 1 42356.934421942 42361.636756405 0 134.228 "2021/5/18" "17:03:56.9344" "17:04:00.6368" 4.7023 "uk" "uk" "lf rumble"
40 "Spectrogram 1" 1 42504.226043566 42505.220768164 328.859 1127.517 "2021/5/18" "17:06:23.2260" "17:06:24.2208" 0.9947 "fish" "p" ""
41 "Spectrogram 1" 1 45772.137130244 45773.990935176 0 107.383 "2021/5/18" "18:00:50.1371" "18:00:52.9909" 1.8538 "uk" "uk" "lf pulse"
42 "Spectrogram 1" 1 45833.009772921 45836.220020488 369.128 1147.651 "2021/5/18" "18:01:51.0098" "18:01:54.2200" 3.2102 "fish" "p" ""
43 "Spectrogram 1" 1 46049.009772921 46054.887691001 0 73.826 "2021/5/18" "18:05:27.0098" "18:05:33.8877" 5.8779 "uk" "uk" "lf rumble"
44 "Spectrogram 1" 1 49373.665376444 49374.569671534 0 174.497 "2021/5/18" "19:00:52.6654" "19:00:53.5697" 0.9043 "uk" "uk" "lf pulse"
45 "Spectrogram 1" 1 49444.091915489 49448.794249953 0 127.517 "2021/5/18" "19:02:02.0919" "19:02:07.7942" 4.7023 "uk" "uk" "lf rumble"
46 "Spectrogram 1" 1 49769.493572877 49771.34737781 295.302 838.926 "2021/5/18" "19:07:28.4936" "19:07:29.3474" 1.8538 "fish" "p" ""
47 "Spectrogram 1" 1 52965.486033613 52966.616402474 0 127.517 "2021/5/18" "20:00:44.4860" "20:00:45.6164" 1.1304 "uk" "uk" "lf pulse"
48 "Spectrogram 1" 1 53084.473218946 53085.061010754 469.799 1120.805 "2021/5/18" "20:02:43.4732" "20:02:43.0610" 0.5878 "fish" "p" ""
49 "Spectrogram 1" 1 53516.789722227 53522.215492762 0 100.671 "2021/5/18" "20:09:55.7897" "20:10:00.2155" 5.4258 "uk" "uk" "lf rumble"
50 "Spectrogram 1" 1 56580.049712274 56580.954007363 0 154.362 "2021/5/18" "21:00:58.0497" "21:00:59.9540" 0.9043 "uk" "uk" "lf pulse"
51 "Spectrogram 1" 1 56640.19891888 56645.489045152 0 93.96 "2021/5/18" "21:01:58.1989" "21:02:04.4890" 5.2901 "uk" "uk" "lf rumble"
52 "Spectrogram 1" 1 57652.950995824 57653.810076159 483.221 1174.497 "2021/5/18" "21:18:51.9510" "21:18:52.8101" 0.8591 "fish" "p" ""
53 "Spectrogram 1" 1 60236.314977722 60237.761849865 0 234.899 "2021/5/18" "22:01:54.3150" "22:01:56.7618" 1.4469 "uk" "uk" "lf pulse"
54 "Spectrogram 1" 1 60351.59455319 60356.16124339 0 127.517 "2021/5/18" "22:03:50.5946" "22:03:54.1612" 4.5667 "uk" "uk" "lf rumble"
55 "Spectrogram 1" 1 60600.465679682 60601.686478052 469.799 1100.671 "2021/5/18" "22:07:59.4657" "22:08:00.6865" 1.2208 "fish" "p" ""
56 "Spectrogram 1" 1 63763.858302452 63764.672168033 0 147.651 "2021/5/18" "23:00:42.8583" "23:00:43.6722" 0.8139 "uk" "uk" "lf pulse"
57 "Spectrogram 1" 1 64205.036897607 64205.715118924 369.128 738.255 "2021/5/18" "23:08:03.0369" "23:08:04.7151" 0.6782 "fish" "p" ""
58 "Spectrogram 1" 1 64675.483022074 64679.10020243 0 120.805 "2021/5/18" "23:15:54.4830" "23:15:57.1002" 3.6172 "uk" "uk" "lf rumble"
59 "Spectrogram 1" 1 67360.155220312 67361.782951473 0 228.188 "2021/5/19" "0:00:37.1552" "0:00:39.7830" 1.6277 "uk" "uk" "lf pulse"
60 "Spectrogram 1" 1 67628.287832203 67630.005992872 375.839 1040.268 "2021/5/19" "0:05:05.2878" "0:05:07.0060" 1.7182 "fish" "p" ""
61 "Spectrogram 1" 1 67790.437059643 67796.586266249 0 181.208 "2021/5/19" "0:07:47.4371" "0:07:53.5863" 6.1492 "uk" "uk" "lf rumble"
62 "Spectrogram 1" 1 71017.356412428 71022.601323945 0 127.517 "2021/5/19" "1:01:34.3564" "1:01:39.6013" 5.2449 "uk" "uk" "lf rumble"
63 "Spectrogram 1" 1 71047.302163056 71048.839464707 0 134.228 "2021/5/19" "1:02:04.3022" "1:02:06.8395" 1.5373 "uk" "uk" "lf pulse"
64 "Spectrogram 1" 1 73892.572703906 73895.647307209 26.846 557.047 "2021/5/19" "1:49:29.5727" "1:49:32.6473" 3.0746 "fish" "p" ""
65 "Spectrogram 1" 1 74660.78068761 74665.166518792 0 100.671 "2021/5/19" "2:02:18.7807" "2:02:22.1665" 4.3858 "uk" "uk" "lf rumble"
66 "Spectrogram 1" 1 74684.156715665 74685.42272879 147.651 483.221 "2021/5/19" "2:02:41.1567" "2:02:42.4227" 1.266 "fish" "p" ""
67 "Spectrogram 1" 1 74702.96605352 74704.59378468 0 328.859 "2021/5/19" "2:03:00.9661" "2:03:01.5938" 1.6277 "uk" "uk" "lf pulse"
68 "Spectrogram 1" 1 76953.603587808 76954.779171424 187.919 798.658 "2021/5/19" "2:40:30.6036" "2:40:32.7792" 1.1756 "uk" "uk" ""
69 "Spectrogram 1" 1 78143.366963232 78146.351137026 0 114.094 "2021/5/19" "3:00:20.3670" "3:00:23.3511" 2.9842 "uk" "uk" "lf rumble"
70 "Spectrogram 1" 1 78152.319484614 78153.268994458 0 208.054 "2021/5/19" "3:00:29.3195" "3:00:30.2690" 0.9495 "uk" "uk" "lf pulse"
71 "Spectrogram 1" 1 78792.36168783 78793.446841937 120.805 557.047 "2021/5/19" "3:11:09.3617" "3:11:10.4468" 1.0852 "fish" "p" ""
72 "Spectrogram 1" 1 81787.198171204 81788.464184329 0 208.054 "2021/5/19" "4:01:04.1982" "4:01:05.4642" 1.266 "uk" "uk" "lf pulse"
73 "Spectrogram 1" 1 82045.261476027 82050.596817053 0 127.517 "2021/5/19" "4:05:22.2615" "4:05:27.5968" 5.3353 "uk" "uk" "lf rumble"
74 "Spectrogram 1" 1 82098.479242025 82099.926114167 87.248 523.49 "2021/5/19" "4:06:15.4792" "4:06:17.9261" 1.4469 "fish" "p" ""
75 "Spectrogram 1" 1 85360.015048323 85361.778423747 0 161.074 "2021/5/19" "5:00:37.0150" "5:00:39.7784" 1.7634 "uk" "uk" "lf pulse"
76 "Spectrogram 1" 1 85507.772400669 85514.825902364 0 194.631 "2021/5/19" "5:03:05.7724" "5:03:12.8259" 7.0535 "uk" "uk" "lf rumble"
77 "Spectrogram 1" 1 86198.183840351 86199.042920686 348.993 986.577 "2021/5/19" "5:14:35.1838" "5:14:36.0429" 0.8591 "fish" "p" ""
1 "Spectrogram 1" 1 2537.573817 2539.537104 0 146.893 "2021/5/19" "6:00:07.5738" "6:00:09.5371" 1.9633 "uk" "uk" ""
2 "Spectrogram 1" 1 2815.666392 2821.460484 0 67.797 "2021/5/19" "6:04:45.6664" "6:04:51.4605" 5.7941 "uk" "uk" "lf rumble"
3 "Spectrogram 1" 1 3052.927358 3053.501979 446.328 898.305 "2021/5/19" "6:08:42.9274" "6:08:43.5020" 0.5746 "fish" "p" "lf pulse"
4 "Spectrogram 1" 1 6716.346368 6718.022345 0 107.345 "2021/5/19" "7:09:46.3464" "7:09:48.0223" 1.676 "uk" "uk" "lf pulse"
5 "Spectrogram 1" 1 6868.352737 6872.566623 0 129.944 "2021/5/19" "7:12:18.3527" "7:12:22.5666" 4.2139 "uk" "uk" "lf rumble"
6 "Spectrogram 1" 1 6998.221863 7000.855541 395.48 824.859 "2021/5/19" "7:14:28.2219" "7:14:30.8555" 2.6337 "fish" "p" ""
7 "Spectrogram 1" 1 9789.466874 9790.424575 0 84.746 "2021/5/19" "8:00:59.4669" "8:01:00.4246" 0.9577 "uk" "uk" "lf pulse"
8 "Spectrogram 1" 1 9812.212277 9817.240208 0 84.746 "2021/5/19" "8:01:22.2123" "8:01:27.2402" 5.0279 "uk" "uk" "lf rumble"
9 "Spectrogram 1" 1 10929.06943 10929.83559 367.232 824.859 "2021/5/19" "8:19:59.0694" "8:19:59.8356" 0.7662 "fish" "p" ""
10 "Spectrogram 1" 1 12881.1189 12882.0766 0 209.04 "2021/5/19" "8:52:31.1189" "8:52:32.0766" 0.9577 "uk" "uk" "big rumble"
11 "Spectrogram 1" 1 13339.68076 13342.26655 451.977 728.814 "2021/5/19" "9:00:09.6808" "9:00:12.2666" 2.5858 "fish" "p" ""
12 "Spectrogram 1" 1 13378.61131 13379.47324 0 180.791 "2021/5/19" "9:00:48.6113" "9:00:49.4732" 0.8619 "uk" "uk" "lf pulse"
13 "Spectrogram 1" 1 13385.87549 13390.71189 0 73.446 "2021/5/19" "9:00:55.8755" "9:01:00.7119" 4.8364 "uk" "uk" "lf rumble"
14 "Spectrogram 1" 1 16955.72225 16957.01515 11.299 129.944 "2021/5/19" "10:00:25.7222" "10:00:27.0151" 1.2929 "uk" "uk" "lf pulse"
15 "Spectrogram 1" 1 17064.63207 17069.9952 0 62.147 "2021/5/19" "10:02:14.6321" "10:02:19.9952" 5.3631 "uk" "uk" "lf rumble"
16 "Spectrogram 1" 1 17169.56743 17170.2857 389.831 853.107 "2021/5/19" "10:03:59.5674" "10:04:00.2857" 0.7183 "fish" "p" ""
17 "Spectrogram 1" 1 18242.49481 18264.47405 1406.78 1819.209 "2021/5/19" "10:21:52.4948" "10:22:14.4741" 21.9792 "dolphin?" "clicks" ""
18 "Spectrogram 1" 1 18824.72945 18829.56584 581.921 1361.582 "2021/5/19" "10:31:34.7294" "10:31:39.5658" 4.8364 "dolphin" "whistle" ""
19 "Spectrogram 1" 1 19217.33439 19219.72864 542.373 1220.339 "2021/5/19" "10:38:07.3344" "10:38:09.7286" 2.3943 "dolphin" "clicks" ""
20 "Spectrogram 1" 1 19254.87628 19258.22823 11.299 84.746 "2021/5/19" "10:38:44.8763" "10:38:48.2282" 3.352 "uk" "uk" "fast lf pulse"
21 "Spectrogram 1" 1 20585.87549 20591.90901 5.65 67.797 "2021/5/19" "11:00:55.8755" "11:01:01.9090" 6.0335 "uk" "uk" "lf rumble"
22 "Spectrogram 1" 1 20637.48124 20639.30087 0 129.944 "2021/5/19" "11:01:47.4812" "11:01:49.3009" 1.8196 "uk" "uk" "lf pulse"
23 "Spectrogram 1" 1 20856.21069 20858.12609 84.746 581.921 "2021/5/19" "11:05:26.2107" "11:05:28.1261" 1.9154 "fish" "p" ""
24 "Spectrogram 1" 1 24190.18515 24191.33439 0 214.689 "2021/5/19" "12:00:59.1852" "12:01:00.3344" 1.1492 "uk" "uk" "lf pulse"
25 "Spectrogram 1" 1 24244.9992 24249.88347 0 84.746 "2021/5/19" "12:01:54.9992" "12:01:59.8835" 4.8843 "uk" "uk" "lf rumble"
26 "Spectrogram 1" 1 25156.34317 25159.59936 344.633 830.508 "2021/5/19" "12:17:05.3432" "12:17:09.5994" 3.2562 "fish" "p" ""
27 "Spectrogram 1" 1 27793.42777 27797.45012 0 107.345 "2021/5/19" "13:01:03.4278" "13:01:07.4501" 4.0224 "uk" "uk" "lf rumble"
28 "Spectrogram 1" 1 27817.80127 27819.18993 0 146.893 "2021/5/19" "13:01:27.8013" "13:01:28.1899" 1.3887 "uk" "uk" "lf pulse"
29 "Spectrogram 1" 1 27857.38786 27858.39345 355.932 841.808 "2021/5/19" "13:02:07.3879" "13:02:08.3934" 1.0056 "fish" "p" ""
30 "Spectrogram 1" 1 31411.84037 31412.75019 5.65 101.695 "2021/5/19" "14:01:21.8404" "14:01:22.7502" 0.9098 "uk" "uk" "lf pulse"
31 "Spectrogram 1" 1 31458.94492 31464.11651 0 67.797 "2021/5/19" "14:02:08.9449" "14:02:13.1165" 5.1716 "uk" "uk" "lf rumble"
32 "Spectrogram 1" 1 31611.94253 31612.94812 107.345 338.983 "2021/5/19" "14:04:41.9425" "14:04:42.9481" 1.0056 "fish" "p" ""
33 "Spectrogram 1" 1 34967.35115 34968.35674 0 129.944 "2021/5/19" "15:00:36.3512" "15:00:37.3567" 1.0056 "uk" "uk" "lf pulse"
34 "Spectrogram 1" 1 35042.75577 35047.01754 0 129.944 "2021/5/19" "15:01:52.7558" "15:01:56.0175" 4.2618 "uk" "uk" "lf rumble"
35 "Spectrogram 1" 1 35325.11012 35326.06782 282.486 943.503 "2021/5/19" "15:06:34.1101" "15:06:35.0678" 0.9577 "fish" "p" ""
36 "Spectrogram 1" 1 38576.70391 38581.15722 0 163.842 "2021/5/19" "16:00:46.7039" "16:00:50.1572" 4.4533 "uk" "uk" "lf rumble"
37 "Spectrogram 1" 1 38670.44851 38671.21467 0 158.192 "2021/5/19" "16:02:20.4485" "16:02:20.2147" 0.7662 "uk" "uk" "lf pulse"
38 "Spectrogram 1" 1 39427.07101 39428.12448 480.226 920.904 "2021/5/19" "16:14:56.0710" "16:14:57.1245" 1.0535 "fish" "p" ""
39 "Spectrogram 1" 1 42146.498 42151.04708 0 152.542 "2021/5/19" "17:00:16.4980" "17:00:20.0471" 4.5491 "uk" "uk" "lf rumble"
40 "Spectrogram 1" 1 42160.24101 42161.19871 0 197.74 "2021/5/19" "17:00:29.2410" "17:00:30.1987" 0.9577 "uk" "uk" "lf pulse"
41 "Spectrogram 1" 1 42345.75258 42346.23143 451.977 988.701 "2021/5/19" "17:03:35.7526" "17:03:35.2314" 0.4788 "fish" "p" ""
42 "Spectrogram 1" 1 45737.64883 45742.62888 0 129.944 "2021/5/19" "18:00:06.6488" "18:00:10.6289" 4.98 "uk" "uk" "lf rumble"
43 "Spectrogram 1" 1 45765.7909 45766.50917 0 175.141 "2021/5/19" "18:00:34.7909" "18:00:34.5092" 0.7183 "uk" "uk" ""
44 "Spectrogram 1" 1 45768.85554 45769.81324 457.627 909.605 "2021/5/19" "18:00:37.8555" "18:00:38.8132" 0.9577 "fish" "p" ""
45 "Spectrogram 1" 1 49344.73104 49346.1197 0 107.345 "2021/5/19" "19:00:13.7310" "19:00:14.1197" 1.3887 "uk" "uk" "lf pulse"
46 "Spectrogram 1" 1 49453.54508 49458.90821 0 107.345 "2021/5/19" "19:02:01.5451" "19:02:07.9082" 5.3631 "uk" "uk" "lf rumble"
47 "Spectrogram 1" 1 49964.92416 49965.83398 514.124 988.701 "2021/5/19" "19:10:33.9242" "19:10:34.8340" 0.9098 "fish" "p" ""
48 "Spectrogram 1" 1 52956.07501 52957.84676 0 175.141 "2021/5/19" "20:00:24.0750" "20:00:26.8468" 1.7717 "uk" "uk" "lf pulse"
49 "Spectrogram 1" 1 53027.31363 53030.13885 0 146.893 "2021/5/19" "20:01:35.3136" "20:01:38.1389" 2.8252 "uk" "uk" "lf rumble"
50 "Spectrogram 1" 1 53365.5355 53366.44531 451.977 966.102 "2021/5/19" "20:07:13.5355" "20:07:14.4453" 0.9098 "fish" "p" ""
51 "Spectrogram 1" 1 56514.28092 56515.6217 0 175.141 "2021/5/19" "20:59:42.2809" "20:59:43.6217" 1.3408 "uk" "uk" "lf pulse"
52 "Spectrogram 1" 1 56522.51715 56528.21547 0 107.345 "2021/5/19" "20:59:50.5171" "20:59:56.2155" 5.6983 "uk" "uk" "lf rumble"
53 "Spectrogram 1" 1 56575.55945 56576.56504 0 141.243 "2021/5/19" "21:00:43.5595" "21:00:44.5650" 1.0056 "uk" "uk" "lf pulse"
54 "Spectrogram 1" 1 56599.26255 56602.71028 0 129.944 "2021/5/19" "21:01:07.2625" "21:01:11.7103" 3.4477 "uk" "uk" "lf rumble"
55 "Spectrogram 1" 1 57078.41499 57079.80366 344.633 875.706 "2021/5/19" "21:09:06.4150" "21:09:08.8037" 1.3887 "fish" "p" ""
56 "Spectrogram 1" 1 59733.13007 59735.62009 333.333 774.011 "2021/5/19" "21:53:21.1301" "21:53:23.6201" 2.49 "mn" "soc" ""
57 "Spectrogram 1" 1 60150.57301 60151.33917 395.48 740.113 "2021/5/19" "22:00:18.5730" "22:00:19.3392" 0.7662 "fish" "p" ""
58 "Spectrogram 1" 1 60194.85235 60199.59297 0 152.542 "2021/5/19" "22:01:03.8524" "22:01:07.5930" 4.7406 "uk" "uk" "lf rumble"
59 "Spectrogram 1" 1 60213.09655 60214.43733 5.65 214.689 "2021/5/19" "22:01:21.0966" "22:01:22.4373" 1.3408 "uk" "uk" "lf pulse"
60 "Spectrogram 1" 1 63774.60653 63775.61212 0 135.593 "2021/5/19" "23:00:42.6065" "23:00:43.6121" 1.0056 "uk" "uk" "lf pulse"
61 "Spectrogram 1" 1 63788.78051 63790.79168 389.831 830.508 "2021/5/19" "23:00:57.7805" "23:00:59.7917" 2.0112 "fish" "p" ""
62 "Spectrogram 1" 1 63910.17398 63914.96248 11.299 152.542 "2021/5/19" "23:02:58.1740" "23:03:03.9625" 4.7885 "uk" "uk" "lf rumble"
63 "Spectrogram 1" 1 67345.56421 67346.95288 0 141.243 "2021/5/20" "0:00:12.5642" "0:00:13.9529" 1.3887 "uk" "uk" "lf pulse"
64 "Spectrogram 1" 1 67350.54426 67351.88504 101.695 463.277 "2021/5/20" "0:00:17.5443" "0:00:18.8850" 1.3408 "uk" "uk" "fish?"
65 "Spectrogram 1" 1 67387.97603 67389.74777 468.927 790.96 "2021/5/20" "0:00:54.9760" "0:00:56.7478" 1.7717 "fish" "p" ""
66 "Spectrogram 1" 1 67392.09414 67395.30244 0 186.441 "2021/5/20" "0:00:59.0941" "0:01:02.3024" 3.2083 "uk" "uk" "lf rumble"
67 "Spectrogram 1" 1 70937.03589 70941.58497 0 124.294 "2021/5/20" "1:00:04.0359" "1:00:08.5850" 4.5491 "uk" "uk" "lf rumble"
68 "Spectrogram 1" 1 70969.78927 70970.60331 0 225.989 "2021/5/20" "1:00:36.7893" "1:00:37.6033" 0.814 "uk" "uk" "lf pulse"
69 "Spectrogram 1" 1 71767.43492 71770.83476 429.379 926.554 "2021/5/20" "1:13:54.4349" "1:13:57.8348" 3.3998 "fish" "p" ""
70 "Spectrogram 1" 1 71963.03589 71968.39901 542.373 1146.893 "2021/5/20" "1:17:10.0359" "1:17:15.3990" 5.3631 "dolphin" "clicks" ""
71 "Spectrogram 1" 1 72022.30324 72039.87706 1395.48 1903.955 "2021/5/20" "1:18:09.3032" "1:18:26.8771" 17.5738 "dolphin?" "uk" ""
72 "Spectrogram 1" 1 74564.42136 74565.37906 0 197.74 "2021/5/20" "2:00:31.4214" "2:00:32.3791" 0.9577 "uk" "uk" "lf pulse"
73 "Spectrogram 1" 1 74685.15879 74689.94729 0 79.096 "2021/5/20" "2:02:32.1588" "2:02:36.9473" 4.7885 "uk" "uk" "lf rumble"
74 "Spectrogram 1" 1 74868.98003 74870.56023 129.944 672.316 "2021/5/20" "2:05:35.9800" "2:05:37.5602" 1.5802 "fish" "p" ""
75 "Spectrogram 1" 1 78172.55704 78178.30325 0 87.248 "2021/5/20" "3:00:39.5570" "3:00:45.3032" 5.7462 "uk" "uk" "lf rumble"
76 "Spectrogram 1" 1 78178.30325 78179.7398 67.114 523.49 "2021/5/20" "3:00:45.3032" "3:00:46.7398" 1.4365 "fish" "p" ""
77 "Spectrogram 1" 1 78210.61132 78211.61691 0 268.456 "2021/5/20" "3:01:17.6113" "3:01:18.6169" 1.0056 "uk" "uk" "lf pulse"
78 "Spectrogram 1" 1 81733.25297 81734.11491 0 201.342 "2021/5/20" "4:00:00.2530" "4:00:01.1149" 0.8619 "uk" "uk" "lf pulse"
79 "Spectrogram 1" 1 81847.28649 81851.40461 6.711 120.805 "2021/5/20" "4:01:54.2865" "4:01:58.4046" 4.1181 "uk" "uk" "lf rumble"
80 "Spectrogram 1" 1 81956.77093 81957.68075 140.94 489.933 "2021/5/20" "4:03:43.7709" "4:03:44.6807" 0.9098 "fish" "p" ""
81 "Spectrogram 1" 1 85341.29288 85342.44212 0 234.899 "2021/5/20" "5:00:08.2929" "5:00:09.4421" 1.1492 "uk" "uk" "lf pulse"
82 "Spectrogram 1" 1 85349.07421 85352.66559 0 134.228 "2021/5/20" "5:00:16.0742" "5:00:19.6656" 3.5914 "uk" "uk" "lf rumble"
83 "Spectrogram 1" 1 85464.35274 85465.07102 449.664 771.812 "2021/5/20" "5:02:11.3527" "5:02:12.0710" 0.7183 "fish" "p" ""
84 "Spectrogram 1" 1 86206.41819 86210.34476 1174.497 1885.906 "2021/5/20" "5:14:33.4182" "5:14:37.3448" 3.9266 "dolphin" "clicks" ""
1 "Spectrogram 1" 1 2602.731036 2604.694323 0 234.899 "2021/5/20" "6:01:02.7310" "6:01:04.6943" 1.9633 "uk" "uk" ""
2 "Spectrogram 1" 1 2618.724645 2623.608921 0 167.785 "2021/5/20" "6:01:18.7246" "6:01:23.6089" 4.8843 "uk" "uk" "lf rumble"
3 "Spectrogram 1" 1 2631.270531 2632.467657 261.745 718.121 "2021/5/20" "6:01:31.2705" "6:01:32.4677" 1.1971 "fish" "p" "lf pulse"
4 "Spectrogram 1" 1 4569.380669 4573.881864 60.403 322.148 "2021/5/20" "6:33:49.3807" "6:33:53.8819" 4.5012 "mn" "soc" ""
5 "Spectrogram 1" 1 6174.63207 6176.068622 0 154.362 "2021/5/20" "7:00:34.6321" "7:00:36.0686" 1.4366 "uk" "uk" "lf pulse"
6 "Spectrogram 1" 1 6217.666392 6222.550668 0 140.94 "2021/5/20" "7:01:17.6664" "7:01:22.5507" 4.8843 "uk" "uk" "lf rumble"
7 "Spectrogram 1" 1 6462.205887 6463.403013 100.671 630.872 "2021/5/20" "7:05:22.2059" "7:05:23.4030" 1.1971 "fish" "p" ""
8 "Spectrogram 1" 1 7961.516346 7962.713473 342.282 1087.248 "2021/5/20" "7:30:21.5163" "7:30:22.7135" 1.1971 "fish" "p" ""
9 "Spectrogram 1" 1 8363.348759 8374.146841 73.826 1859.06 "2021/5/20" "7:37:03.3488" "7:37:14.1468" 10.7981 "uk" "uk" "I feel like something is happening here but idk what it is"
10 "Spectrogram 1" 1 9757.268955 9757.891461 0 275.168 "2021/5/20" "8:00:17.2690" "8:00:17.8915" 0.6225 "uk" "uk" "lf pulse"
11 "Spectrogram 1" 1 9785.42537 9786.239416 87.248 536.913 "2021/5/20" "8:00:45.4254" "8:00:46.2394" 0.814 "fish" "p" ""
12 "Spectrogram 1" 1 9874.079806 9877.671186 0 134.228 "2021/5/20" "8:02:14.0798" "8:02:17.6712" 3.5914 "uk" "uk" "lf rumble"
13 "Spectrogram 1" 1 13353.30406 13354.4533 0 127.517 "2021/5/20" "9:00:13.3041" "9:00:14.4533" 1.1492 "uk" "uk" "lf pulse"
14 "Spectrogram 1" 1 13611.71588 13616.26496 0 114.094 "2021/5/20" "9:04:31.7159" "9:04:36.2650" 4.5491 "uk" "uk" "lf rumble"
15 "Spectrogram 1" 1 13924.84597 13925.89944 134.228 704.698 "2021/5/20" "9:09:44.8460" "9:09:45.8994" 1.0535 "fish" "p" ""
