"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Bio_Category" "Call_type" "Notes"
58 "Spectrogram 1" 1 69459.033909651 69503.32633 0 131.216 "2020/9/19" "19:00:15.0339" "19:01:00.3263" 44.2924 "uk" "uk" ""
59 "Spectrogram 1" 1 69476.084924139 69478.472678412 199.405 369.048 "2020/9/19" "19:00:32.0849" "19:00:35.4727" 2.3878 "fish" "p" ""
60 "Spectrogram 1" 1 69576.16167 69590.12873 131.216 922.884 "2020/9/19" "19:02:12.1617" "19:02:26.1287" 13.9671 "mn" "song" ""
61 "Spectrogram 1" 1 73095.1437 73107.13471 65.608 1697.056 "2020/9/19" "20:00:51.1437" "20:01:03.1347" 11.991 "mn" "song" ""
62 "Spectrogram 1" 1 73161.76346 73164.86226 8.748 332.413 "2020/9/19" "20:01:58.7635" "20:02:01.8623" 3.0988 "fish" "p" ""
63 "Spectrogram 1" 1 73166.47902 73167.55687 30.617 236.188 "2020/9/19" "20:02:03.4790" "20:02:04.5569" 1.0779 "uk" "uk" "fish? bal?"
64 "Spectrogram 1" 1 76652.892851711 76685.14669 13.122 170.58 "2020/9/19" "21:00:09.8929" "21:00:41.1467" 32.2538 "uk" "uk" ""
65 "Spectrogram 1" 1 76657.21256 76662.51196 293.048 756.677 "2020/9/19" "21:00:13.2126" "21:00:19.5120" 5.2994 "mn" "song" ""
66 "Spectrogram 1" 1 76671.474477912 76674.290803465 119.048 285.714 "2020/9/19" "21:00:28.4745" "21:00:31.2908" 2.8163 "fish" "p" ""
67 "Spectrogram 1" 1 80289.44909 80291.20058 284.301 494.246 "2020/9/19" "22:00:46.4491" "22:00:47.2006" 1.7515 "mn" "song" ""
68 "Spectrogram 1" 1 80298.35928 80354.00297 0 179.328 "2020/9/19" "22:00:55.3593" "22:01:50.0030" 55.6437 "uk" "uk" ""
69 "Spectrogram 1" 1 81090.293377498 81091.211744526 574.405 1389.881 "2020/9/19" "22:14:07.2934" "22:14:07.2117" 0.9184 "fish" "p" ""
70 "Spectrogram 1" 1 83868.82634 83870.48802 275.553 415.516 "2020/9/19" "23:00:25.8263" "23:00:27.4880" 1.6617 "mn" "song" ""
71 "Spectrogram 1" 1 83916.53892 83975.86525 4.374 279.927 "2020/9/19" "23:01:13.5389" "23:02:12.8653" 59.3263 "uk" "uk" ""
1 "Spectrogram 1" 1 0.314371148 59.775428346 4.374 258.058 "2020/9/19" "23:42:31.3144" "23:43:30.7754" 59.4611 "uk" "uk" ""
2 "Spectrogram 1" 1 1086.152692474 1088.488021005 612.34 1504.607 "2020/9/20" "0:00:37.1527" "0:00:39.4880" 2.3353 "mn" "song" ""
3 "Spectrogram 1" 1 1134.538921969 1193.461057198 13.122 157.459 "2020/9/20" "0:01:25.5389" "0:02:24.4611" 58.9221 "uk" "uk" ""
4 "Spectrogram 1" 1 1882.68363851 1883.11220979 550.595 1123.512 "2020/9/20" "0:13:53.6836" "0:13:54.1122" 0.4286 "fish" "p" ""
5 "Spectrogram 1" 1 4724.362266296 4727.955079419 293.048 1054.099 "2020/9/20" "1:01:15.3623" "1:01:18.9551" 3.5928 "mn" "song" ""
6 "Spectrogram 1" 1 4752.494011805 4811.640697854 0 174.954 "2020/9/20" "1:01:43.4940" "1:02:42.6407" 59.1467 "uk" "uk" ""
7 "Spectrogram 1" 1 5491.93470879 5492.455116773 565.476 1078.869 "2020/9/20" "1:14:02.9347" "1:14:03.4551" 0.5204 "fish" "p" ""
8 "Spectrogram 1" 1 8494.167659057 8512.895197464 69.982 660.452 "2020/9/20" "2:04:05.1677" "2:04:23.8952" 18.7275 "mn" "song" ""
9 "Spectrogram 1" 1 8552.074843329 8586.116747677 0 223.067 "2020/9/20" "2:05:03.0748" "2:05:37.1167" 34.0419 "uk" "uk" "fish? bal?"
10 "Spectrogram 1" 1 10794.05387553 10795.221539795 43.739 258.058 "2020/9/20" "2:42:25.0539" "2:42:26.2215" 1.1677 "fish" "p" ""
11 "Spectrogram 1" 1 11886.152692474 11904.386219077 104.973 769.799 "2020/9/20" "3:00:37.1527" "3:00:55.3862" 18.2335 "mn" "song" ""
12 "Spectrogram 1" 1 12860.534756378 12861.024552126 602.679 1160.714 "2020/9/20" "3:16:51.5348" "3:16:52.0246" 0.4898 "fish" "p" ""
13 "Spectrogram 1" 1 14148.179640656 14207.640697854 17.495 174.954 "2020/9/20" "3:38:19.1796" "3:39:18.6407" 59.4611 "uk" "uk" ""
14 "Spectrogram 1" 1 15450.511973787 15500.990998176 0 144.337 "2020/9/20" "4:00:01.5120" "4:00:51.9910" 50.479 "uk" "uk" ""
15 "Spectrogram 1" 1 15507.296403958 15527.820348927 240.562 914.136 "2020/9/20" "4:00:58.2964" "4:01:18.8203" 20.5239 "mn" "song" ""
16 "Spectrogram 1" 1 19226.559879351 19247.353285304 183.702 918.51 "2020/9/20" "5:02:57.5599" "5:03:18.3533" 20.7934 "mn" "song" ""
17 "Spectrogram 1" 1 19278.853293117 19331.038903739 13.122 188.076 "2020/9/20" "5:03:49.8533" "5:04:42.0389" 52.1856 "uk" "uk" ""
18 "Spectrogram 1" 1 19414.721603338 19415.639970366 613.095 1113.095 "2020/9/20" "5:06:05.7216" "5:06:06.6400" 0.9184 "fish" "p" ""
19 "Spectrogram 1" 1 22665.700585017 22681.82333391 201.197 572.975 "2020/9/20" "6:00:15.7006" "6:00:31.8233" 16.1227 "mn" "song" ""
20 "Spectrogram 1" 1 22684.176645256 22737.7095608 13.122 253.684 "2020/9/20" "6:00:33.1766" "6:01:27.7096" 53.5329 "uk" "uk" ""
21 "Spectrogram 1" 1 26364.97903741 26411.550877526 0 174.954 "2020/9/20" "7:01:54.9790" "7:02:40.5509" 46.5718 "uk" "uk" ""
22 "Spectrogram 1" 1 26376.606361256 26377.92268733 812.5 1223.214 "2020/9/20" "7:02:05.6064" "7:02:07.9227" 1.3163 "fish" "p" ""
23 "Spectrogram 1" 1 26637.08981512 26639.829335127 669.2 896.641 "2020/9/20" "7:06:26.0898" "7:06:29.8293" 2.7395 "mn" "song" ""
24 "Spectrogram 1" 1 29885.263464976 29902.643698462 144.337 1714.552 "2020/9/20" "8:00:34.2635" "8:00:51.6437" 17.3802 "mn" "song" ""
25 "Spectrogram 1" 1 30261.294754677 30264.815161618 110.119 244.048 "2020/9/20" "8:06:50.2948" "8:06:54.8152" 3.5204 "fish" "p" ""
26 "Spectrogram 1" 1 31023.485020397 31028.73950959 30.617 266.805 "2020/9/20" "8:19:32.4850" "8:19:38.7395" 5.2545 "uk" "uk" "potential mn or bal"
27 "Spectrogram 1" 1 31929.31436594 31930.931131846 26.243 279.927 "2020/9/20" "8:34:38.3144" "8:34:40.9311" 1.6168 "uk" "uk" "minke?"
28 "Spectrogram 1" 1 33548.281432167 33566.470048606 61.234 1500.233 "2020/9/20" "9:01:37.2814" "9:01:55.4700" 18.1886 "mn" "song" ""
29 "Spectrogram 1" 1 33605.335323322 33607.580831524 56.86 279.927 "2020/9/20" "9:02:34.3353" "9:02:36.5808" 2.2455 "fish" "p" ""
30 "Spectrogram 1" 1 34668.359281312 34719.691598818 0 183.702 "2020/9/20" "9:20:17.3593" "9:21:09.6916" 51.3323 "fish" "c" ""
31 "Spectrogram 1" 1 37144.841301101 37156.697584409 266.805 826.659 "2020/9/20" "10:01:34.8413" "10:01:46.6976" 11.8563 "mn" "song" ""
32 "Spectrogram 1" 1 37206.494011805 37263.125728668 0 201.197 "2020/9/20" "10:02:35.4940" "10:03:32.1257" 56.6317 "uk" "uk" ""
33 "Spectrogram 1" 1 37259.391488701 37260.340467963 803.571 1288.69 "2020/9/20" "10:03:28.3915" "10:03:29.3405" 0.949 "fish" "p" ""
34 "Spectrogram 1" 1 40792.005980383 40809.476034197 244.936 1202.811 "2020/9/20" "11:02:21.0060" "11:02:38.4760" 17.4701 "mn" "song" ""
35 "Spectrogram 1" 1 40824.359281312 40883.416147034 8.748 279.927 "2020/9/20" "11:02:53.3593" "11:03:52.4161" 59.0569 "fish" "c" ""
36 "Spectrogram 1" 1 44396.937122645 44406.008975783 301.796 1701.43 "2020/9/20" "12:02:25.9371" "12:02:34.0090" 9.0719 "mn" "song" ""
37 "Spectrogram 1" 1 44442.314371148 44498.721537191 8.748 293.048 "2020/9/20" "12:03:10.3144" "12:04:07.7215" 56.4072 "uk" "uk" ""
38 "Spectrogram 1" 1 47907.20658363 47926.96705581 271.179 1631.448 "2020/9/20" "13:00:55.2066" "13:01:15.9671" 19.7605 "mn" "song" ""
39 "Spectrogram 1" 1 47952.22455082 48010.562853917 0 284.301 "2020/9/20" "13:01:40.2246" "13:02:38.5629" 58.3383 "uk" "uk" ""
40 "Spectrogram 1" 1 48082.75084308 48085.169209588 160.714 327.381 "2020/9/20" "13:03:51.7508" "13:03:53.1692" 2.4184 "fish" "p" ""
41 "Spectrogram 1" 1 50981.60799189 51000.495740434 119.048 321.429 "2020/9/20" "13:52:10.6080" "13:52:28.4957" 18.8877 "fish" "c" ""
42 "Spectrogram 1" 1 51477.943108237 51494.919150246 262.431 1841.394 "2020/9/20" "14:00:26.9431" "14:00:43.9192" 16.976 "mn" "song" ""
43 "Spectrogram 1" 1 51539.802386945 51554.921154932 48.112 384.899 "2020/9/20" "14:01:28.8024" "14:01:43.9212" 15.1188 "fish" "c" ""
44 "Spectrogram 1" 1 51598.72728092 51599.79870912 497.024 1312.5 "2020/9/20" "14:02:27.7273" "14:02:28.7987" 1.0714 "fish" "p" ""
45 "Spectrogram 1" 1 55105.733523999 55118.218549604 227.441 1438.999 "2020/9/20" "15:00:54.7335" "15:01:06.2185" 12.485 "mn" "song" ""
46 "Spectrogram 1" 1 55163.730528599 55175.016641784 56.86 358.656 "2020/9/20" "15:01:52.7305" "15:02:03.0166" 11.2861 "fish" "c" ""
47 "Spectrogram 1" 1 55168.955419398 55170.179908769 610.119 1130.952 "2020/9/20" "15:01:57.9554" "15:01:58.1799" 1.2245 "fish" "p" ""
48 "Spectrogram 1" 1 58889.640708271 58902.260464368 262.431 905.388 "2020/9/20" "16:03:58.6407" "16:04:10.2605" 12.6198 "mn" "song" ""
49 "Spectrogram 1" 1 58914.22455082 58973.011955558 17.495 223.067 "2020/9/20" "16:04:22.2246" "16:05:21.0120" 58.7874 "uk" "uk" ""
50 "Spectrogram 1" 1 59372.832547098 59375.954994994 157.738 389.881 "2020/9/20" "16:12:01.8325" "16:12:04.9550" 3.1224 "fish" "p" ""
51 "Spectrogram 1" 1 62334.475407143 62336.924385884 145.833 312.5 "2020/9/20" "17:01:22.4754" "17:01:25.9244" 2.449 "fish" "p" ""
52 "Spectrogram 1" 1 62532.314371148 62583.646688654 0 223.067 "2020/9/20" "17:04:40.3144" "17:05:32.6467" 51.3323 "uk" "uk" ""
53 "Spectrogram 1" 1 62593.859278708 62615.550887943 227.441 1963.862 "2020/9/20" "17:05:42.8593" "17:06:03.5509" 21.6916 "mn" "song" ""
54 "Spectrogram 1" 1 65880.628742297 65939.59578769 8.748 196.824 "2020/9/20" "18:00:27.6287" "18:01:26.5958" 58.967 "uk" "uk" ""
55 "Spectrogram 1" 1 65948.685623643 65961.170649248 441.759 1767.038 "2020/9/20" "18:01:36.6856" "18:01:48.1706" 12.485 "mn" "song" ""
56 "Spectrogram 1" 1 66830.710096078 66831.077442889 747.024 1354.167 "2020/9/20" "18:16:18.7101" "18:16:18.0774" 0.3673 "fish" "p" ""
57 "Spectrogram 1" 1 69499.347304921 69548.16465324 0 201.197 "2020/9/20" "19:00:46.3473" "19:01:35.1647" 48.8173 "uk" "uk" ""
58 "Spectrogram 1" 1 69586.580826316 69599.559863726 297.422 1810.777 "2020/9/20" "19:02:13.5808" "19:02:26.5599" 12.979 "mn" "song" ""
59 "Spectrogram 1" 1 69683.526425797 69685.852955602 136.905 348.214 "2020/9/20" "19:03:50.5264" "19:03:53.8530" 2.3265 "fish" "p" ""
60 "Spectrogram 1" 1 73154.982022393 73160.685613227 279.927 1662.065 "2020/9/20" "20:01:42.9820" "20:01:48.6856" 5.7036 "mn" "song" ""
61 "Spectrogram 1" 1 73188.233526603 73191.646699071 56.86 371.778 "2020/9/20" "20:02:15.2335" "20:02:19.6467" 3.4132 "fish" "p" ""
62 "Spectrogram 1" 1 76710.224540404 76722.080823712 249.31 1613.953 "2020/9/20" "21:00:57.2245" "21:01:09.0808" 11.8563 "mn" "song" ""
63 "Spectrogram 1" 1 77106.934587457 77107.944791188 601.19 1247.024 "2020/9/20" "21:07:34.9346" "21:07:35.9448" 1.0102 "fish" "p" ""
64 "Spectrogram 1" 1 77922.314371148 77981.999979167 743.556 1137.203 "2020/9/20" "21:21:09.3144" "21:22:09.0000" 59.6856 "fish" "c" ""
65 "Spectrogram 1" 1 80442.73651419 80457.511958162 209.945 1377.765 "2020/9/20" "22:03:10.7365" "22:03:24.5120" 14.7754 "mn" "song" ""
66 "Spectrogram 1" 1 80460.494011805 80512.949083411 4.374 183.702 "2020/9/20" "22:03:27.4940" "22:04:20.9491" 52.4551 "uk" "uk" ""
67 "Spectrogram 1" 1 80591.201145142 80605.282772906 767.857 943.452 "2020/9/20" "22:05:38.2011" "22:05:52.2828" 14.0816 "fish" "c" ""
68 "Spectrogram 1" 1 83927.946103636 83938.904183664 240.562 1749.543 "2020/9/20" "23:01:15.9461" "23:01:26.9042" 10.9581 "mn" "song" ""
69 "Spectrogram 1" 1 83970.494011805 84029.999979167 0 349.909 "2020/9/20" "23:01:57.4940" "23:02:57.0000" 59.506 "uk" "p" ""
1 "Spectrogram 1" 1 1089.071853137 1108.787415154 279.927 1990.105 "2020/9/21" "0:00:30.0719" "0:00:49.7874" 19.7156 "mn" "song" ""
2 "Spectrogram 1" 1 1134.718562625 1193.191596214 43.739 209.945 "2020/9/21" "0:01:15.7186" "0:02:14.1916" 58.473 "uk" "uk" ""
3 "Spectrogram 1" 1 4718.74849579 4740.934116829 126.842 1390.886 "2020/9/21" "1:00:59.7485" "1:01:21.9341" 22.1856 "mn" "song" ""
4 "Spectrogram 1" 1 4752.494011805 4811.59578769 4.374 188.076 "2020/9/21" "1:01:33.4940" "1:02:32.5958" 59.1018 "uk" "uk" ""
5 "Spectrogram 1" 1 8339.577836125 8360.640703063 358.656 1832.646 "2020/9/21" "2:01:20.5778" "2:01:41.6407" 21.0629 "mn" "song" ""
6 "Spectrogram 1" 1 8437.922150855 8445.691609235 34.991 209.945 "2020/9/21" "2:02:58.9222" "2:03:06.6916" 7.7695 "uk" "p" ""
7 "Spectrogram 1" 1 12065.802386945 12081.071842721 61.234 1963.862 "2020/9/21" "3:03:26.8024" "3:03:42.0718" 15.2695 "mn" "song" ""
8 "Spectrogram 1" 1 12343.661665653 12354.889206665 0 253.684 "2020/9/21" "3:08:04.6617" "3:08:15.8892" 11.2275 "uk" "uk" "fish possible bal?"
9 "Spectrogram 1" 1 15337.796406562 15391.958064402 34.991 205.571 "2020/9/21" "3:57:58.7964" "3:58:52.9581" 54.1617 "uk" "uk" ""
10 "Spectrogram 1" 1 15508.643708879 15519.377238086 301.796 747.929 "2020/9/21" "4:00:49.6437" "4:01:00.3772" 10.7335 "mn" "song" ""
11 "Spectrogram 1" 1 15556.086824928 15605.26345456 21.869 209.945 "2020/9/21" "4:01:37.0868" "4:02:26.2635" 49.1766 "uk" "uk" ""
12 "Spectrogram 1" 1 19195.531423933 19212.866747255 244.936 1290.288 "2020/9/21" "5:02:16.5314" "5:02:33.8667" 17.3353 "mn" "song" ""
13 "Spectrogram 1" 1 19223.214067802 19281.507460735 0 179.328 "2020/9/21" "5:02:44.2141" "5:03:42.5075" 58.2934 "uk" "uk" ""
14 "Spectrogram 1" 1 22744.980530782 22767.255972149 371.778 2016.348 "2020/9/21" "6:01:25.9805" "6:01:47.2560" 22.2754 "mn" "song" ""
15 "Spectrogram 1" 1 22787.258977966 22845.507460735 0 209.945 "2020/9/21" "6:02:07.2590" "6:03:05.5075" 58.2485 "uk" "uk" ""
16 "Spectrogram 1" 1 26435.573338698 26450.393692833 323.665 1504.607 "2020/9/21" "7:02:55.5733" "7:03:10.3937" 14.8204 "mn" "song" ""
17 "Spectrogram 1" 1 26459.258977966 26517.597281063 21.869 218.693 "2020/9/21" "7:03:19.2590" "7:04:17.5973" 58.3383 "uk" "uk" ""
18 "Spectrogram 1" 1 29940.543400324 29943.148189839 231.814 537.984 "2020/9/21" "8:01:20.5434" "8:01:23.1482" 2.6048 "mn" "song" ""
19 "Spectrogram 1" 1 29969.124247474 30027.687101391 8.748 188.076 "2020/9/21" "8:01:49.1242" "8:02:48.6871" 58.5629 "uk" "uk" ""
20 "Spectrogram 1" 1 32404.154185847 32407.836819299 91.851 336.787 "2020/9/21" "8:42:24.1542" "8:42:28.8368" 3.6826 "fish" "p" ""
21 "Spectrogram 1" 1 33554.636216052 33568.468546579 236.188 1723.299 "2020/9/21" "9:01:34.6362" "9:01:48.4685" 13.8323 "mn" "song" ""
22 "Spectrogram 1" 1 33573.633215444 33575.609262662 0 174.954 "2020/9/21" "9:01:53.6332" "9:01:55.6093" 1.976 "fish" "p" ""
23 "Spectrogram 1" 1 37114.9535826 37128.696092799 367.404 730.434 "2020/9/21" "10:00:55.9536" "10:01:09.6961" 13.7425 "mn" "song" ""
24 "Spectrogram 1" 1 37142.618243653 37145.35776366 78.729 341.161 "2020/9/21" "10:01:22.6182" "10:01:25.3578" 2.7395 "fish" "p" ""
25 "Spectrogram 1" 1 39365.258977966 39423.327820079 0 157.459 "2020/9/21" "10:38:25.2590" "10:39:23.3278" 58.0688 "uk" "uk" ""
26 "Spectrogram 1" 1 40728.417656032 40737.579329497 621.088 1609.579 "2020/9/21" "11:01:08.4177" "11:01:17.5793" 9.1617 "mn" "song" ""
27 "Spectrogram 1" 1 40742.339806886 40744.540404925 161.833 323.665 "2020/9/21" "11:01:22.3398" "11:01:24.5404" 2.2006 "fish" "p" ""
28 "Spectrogram 1" 1 40769.214067802 40822.56734269 0 174.954 "2020/9/21" "11:01:49.2141" "11:02:42.5673" 53.3533 "uk" "uk" ""
29 "Spectrogram 1" 1 44333.034427146 44392.22602336 0 209.945 "2020/9/21" "12:01:11.0344" "12:02:10.2260" 59.1916 "uk" "uk" ""
30 "Spectrogram 1" 1 44756.33429493 44758.109804517 580.357 1363.095 "2020/9/21" "12:08:14.3343" "12:08:16.1098" 1.7755 "fish" "p" ""
31 "Spectrogram 1" 1 46019.878734063 46046.735012163 634.209 1447.746 "2020/9/21" "12:29:18.8787" "12:29:45.7350" 26.8563 "mn" "song" ""
32 "Spectrogram 1" 1 48253.201646429 48256.109808684 154.762 294.643 "2020/9/21" "13:06:31.2016" "13:06:34.1098" 2.9082 "fish" "p" ""
33 "Spectrogram 1" 1 48405.130227857 48424.127227249 336.787 1771.412 "2020/9/21" "13:09:03.1302" "13:09:22.1272" 18.997 "mn" "song" ""
34 "Spectrogram 1" 1 48437.30388813 48492.588300072 0 196.824 "2020/9/21" "13:09:35.3039" "13:10:30.5883" 55.2844 "uk" "uk" ""
35 "Spectrogram 1" 1 51640.549391124 51643.109270475 74.356 345.535 "2020/9/21" "14:02:58.5494" "14:03:01.1093" 2.5599 "fish" "p" ""
36 "Spectrogram 1" 1 53148.012998406 53159.768096365 136.905 297.619 "2020/9/21" "14:28:06.0130" "14:28:18.7681" 11.7551 "fish" "c" ""
37 "Spectrogram 1" 1 54017.223043585 54018.480528178 0 113.72 "2020/9/21" "14:42:35.2230" "14:42:36.4805" 1.2575 "uk" "uk" "bal?"
38 "Spectrogram 1" 1 54109.037401712 54110.33979647 0 118.094 "2020/9/21" "14:44:07.0374" "14:44:08.3398" 1.3024 "uk" "uk" "bal?"
39 "Spectrogram 1" 1 54249.5254123 54251.770920503 542.358 734.808 "2020/9/21" "14:46:27.5254" "14:46:30.7709" 2.2455 "mn" "song" ""
40 "Spectrogram 1" 1 55122.193073961 55124.932593968 65.608 393.647 "2020/9/21" "15:01:00.1931" "15:01:03.9326" 2.7395 "fish" "p" ""
41 "Spectrogram 1" 1 55131.220016935 55134.49845891 13.122 450.507 "2020/9/21" "15:01:09.2200" "15:01:12.4985" 3.2784 "uk" "uk" "bal?"
42 "Spectrogram 1" 1 55409.007458131 55418.21404176 214.319 542.358 "2020/9/21" "15:05:47.0075" "15:05:56.2140" 9.2066 "mn" "song" ""
43 "Spectrogram 1" 1 55724.447478848 55733.294414551 80.357 345.238 "2020/9/21" "15:11:02.4475" "15:11:11.2944" 8.8469 "fish" "c" ""
44 "Spectrogram 1" 1 58699.594285663 58710.013443722 358.656 625.461 "2020/9/21" "16:00:37.5943" "16:00:48.0134" 10.4192 "mn" "song" ""
45 "Spectrogram 1" 1 58742.932593968 58745.896664795 74.356 341.161 "2020/9/21" "16:01:21.9326" "16:01:24.8967" 2.9641 "fish" "p" ""
46 "Spectrogram 1" 1 58868.661760321 58878.059716241 71.429 285.714 "2020/9/21" "16:03:26.6618" "16:03:36.0597" 9.398 "fish" "c" ""
47 "Spectrogram 1" 1 59384.248504794 59391.564828784 294.643 455.357 "2020/9/21" "16:12:02.2485" "16:12:09.5648" 7.3163 "mn" "song" ""
48 "Spectrogram 1" 1 62323.208056169 62333.357753244 533.61 1001.613 "2020/9/21" "17:01:01.2081" "17:01:11.3578" 10.1497 "mn" "song" ""
49 "Spectrogram 1" 1 62369.169136805 62427.776900886 0 236.188 "2020/9/21" "17:01:47.1691" "17:02:46.7769" 58.6078 "uk" "uk" ""
50 "Spectrogram 1" 1 62924.452607122 62925.952606601 752.976 1136.905 "2020/9/21" "17:11:02.4526" "17:11:04.9526" 1.5 "fish" "p" ""
51 "Spectrogram 1" 1 65921.788882485 65924.16912118 293.048 1456.494 "2020/9/21" "18:00:59.7889" "18:01:01.1691" 2.3802 "mn" "song" ""
52 "Spectrogram 1" 1 65933.573328281 65992.450553346 0 227.441 "2020/9/21" "18:01:10.5733" "18:02:09.4506" 58.8772 "uk" "uk" ""
53 "Spectrogram 1" 1 69513.740987338 69534.579303456 258.058 1452.12 "2020/9/21" "19:00:51.7410" "19:01:11.5793" 20.8383 "mn" "song" ""
54 "Spectrogram 1" 1 69551.258957133 69609.911631378 0 244.936 "2020/9/21" "19:01:28.2590" "19:02:27.9116" 58.6527 "uk" "uk" ""
55 "Spectrogram 1" 1 73115.303867297 73174.450553346 0 293.048 "2020/9/21" "20:00:52.3039" "20:01:51.4506" 59.1467 "uk" "uk" ""
56 "Spectrogram 1" 1 73311.126070026 73313.575048767 148.81 357.143 "2020/9/21" "20:04:08.1261" "20:04:10.5750" 2.449 "fish" "p" ""
57 "Spectrogram 1" 1 73315.028405096 73323.651156593 690.476 1701.43 "2020/9/21" "20:04:12.0284" "20:04:20.6512" 8.6228 "mn" "song" ""
58 "Spectrogram 1" 1 76691.65416241 76707.237989334 157.459 931.631 "2020/9/21" "21:00:28.6542" "21:00:44.2380" 15.5838 "mn" "song" ""
59 "Spectrogram 1" 1 76733.528418117 76792.001451706 755.952 1107.143 "2020/9/21" "21:01:10.5284" "21:02:09.0015" 58.473 "fish" "c" ""
60 "Spectrogram 1" 1 77423.040433025 77425.091452721 127.976 339.286 "2020/9/21" "21:12:40.0404" "21:12:42.0915" 2.051 "fish" "p" ""
61 "Spectrogram 1" 1 80280.803854276 80296.252950708 179.328 756.677 "2020/9/21" "22:00:18.8039" "22:00:33.2530" 15.4491 "mn" "song" ""
62 "Spectrogram 1" 1 80297.797879101 80356.091272034 691.069 1102.212 "2020/9/21" "22:00:35.7979" "22:01:33.0913" 58.2934 "fish" "c" ""
63 "Spectrogram 1" 1 81693.907778274 81696.846552764 62.5 187.5 "2020/9/21" "22:23:51.9078" "22:23:54.8466" 2.9388 "fish" "p" ""
64 "Spectrogram 1" 1 83896.603256238 83907.875707413 279.927 682.322 "2020/9/21" "23:00:33.6033" "23:00:45.8757" 11.2725 "mn" "song" ""
65 "Spectrogram 1" 1 83915.214046969 83974.405643182 0 209.945 "2020/9/21" "23:00:52.2140" "23:01:51.4056" 59.1916 "uk" "c" ""
1 "Spectrogram 1" 1 1098.413167 1117.859268 279.927 1110.96 "2020/9/22" "0:00:30.4132" "0:00:49.8593" 19.4461 "mn" "song" ""
2 "Spectrogram 1" 1 1134.494012 1193.326327 17.495 227.441 "2020/9/22" "0:01:06.4940" "0:02:05.3263" 58.8323 "uk" "uk" ""
3 "Spectrogram 1" 1 4757.793411 4780.203583 214.319 1771.412 "2020/9/22" "1:01:29.7934" "1:01:52.2036" 22.4102 "mn" "song" ""
4 "Spectrogram 1" 1 4806.359281 4865.101776 0 196.824 "2020/9/22" "1:02:18.3593" "1:03:17.1018" 58.7425 "uk" "uk" ""
5 "Spectrogram 1" 1 8332.661671 8348.91915 306.17 1605.205 "2020/9/22" "2:01:04.6617" "2:01:20.9191" 16.2575 "mn" "song" ""
6 "Spectrogram 1" 1 8478.449102 8512.491006 0 192.45 "2020/9/22" "2:03:30.4491" "2:04:04.4910" 34.0419 "uk" "uk" ""
7 "Spectrogram 1" 1 11935.57186 11954.3443 271.179 1648.944 "2020/9/22" "3:01:07.5719" "3:01:26.3443" 18.7724 "mn" "song" ""
8 "Spectrogram 1" 1 12129.09879 12131.52394 13.122 231.814 "2020/9/22" "3:04:21.0988" "3:04:23.5239" 2.4251 "uk" "uk" "possible bal?"
9 "Spectrogram 1" 1 13966.26646 13967.61376 21.869 205.571 "2020/9/22" "3:34:58.2665" "3:34:59.6138" 1.3473 "uk" "uk" "bal, minke?"
10 "Spectrogram 1" 1 15519.69161 15536.26346 34.991 1889.506 "2020/9/22" "4:00:51.6916" "4:01:08.2635" 16.5719 "mn" "song" ""
11 "Spectrogram 1" 1 15963.05388 15964.31137 26.243 170.58 "2020/9/22" "4:08:15.0539" "4:08:16.3114" 1.2575 "uk" "uk" "fish, possible bal"
12 "Spectrogram 1" 1 16387.86825 16390.69759 34.991 192.45 "2020/9/22" "4:15:19.8682" "4:15:22.6976" 2.8293 "fish" "p" ""
13 "Spectrogram 1" 1 17280.53892 17339.05687 30.617 174.954 "2020/9/22" "4:30:12.5389" "4:31:11.0569" 58.518 "uk" "uk" ""
14 "Spectrogram 1" 1 19408.67963 19425.25148 196.824 949.127 "2020/9/22" "5:05:40.6796" "5:05:57.2515" 16.5719 "mn" "song" ""
15 "Spectrogram 1" 1 19440.58383 19499.28142 13.122 218.693 "2020/9/22" "5:06:12.5838" "5:07:11.2814" 58.6976 "uk" "uk" ""
16 "Spectrogram 1" 1 22751.02095 22771.72454 262.431 1727.673 "2020/9/22" "6:01:22.0209" "6:01:42.7245" 20.7036 "mn" "song" ""
17 "Spectrogram 1" 1 22788.53892 22847.1916 0 236.188 "2020/9/22" "6:01:59.5389" "6:02:58.1916" 58.6527 "uk" "uk" ""
18 "Spectrogram 1" 1 26311.29341 26332.8952 332.413 1928.871 "2020/9/22" "7:00:42.2934" "7:01:04.8952" 21.6018 "mn" "song" ""
19 "Spectrogram 1" 1 26352.62874 26411.82034 0 376.152 "2020/9/22" "7:01:23.6287" "7:02:22.8203" 59.1916 "uk" "uk" ""
20 "Spectrogram 1" 1 29935.17664 29955.16166 328.039 1793.281 "2020/9/22" "8:01:06.1766" "8:01:26.1617" 19.985 "mn" "song" ""
21 "Spectrogram 1" 1 29970.26946 30029.6407 0 236.188 "2020/9/22" "8:01:41.2695" "8:02:40.6407" 59.3712 "uk" "uk" ""
22 "Spectrogram 1" 1 29995.371412511 29997.177534332 172.619 297.619 "2020/9/22" "8:02:06.3714" "8:02:08.1775" 1.8061 "fish" "p" ""
23 "Spectrogram 1" 1 33239.19161 33240.53891 13.122 188.076 "2020/9/22" "8:56:10.1916" "8:56:11.5389" 1.3473 "uk" "uk" "possible bal"
