"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Bio_Category" "Call_type" "Notes"
38 "Spectrogram 1" 1 50725.533161768 50726.371345411 0 138.462 "2019/9/30" "18:56:35.5332" "18:56:36.3713" 0.8382 "uk" "uk" "LF pulses"
39 "Spectrogram 1" 1 50946.394645651 50947.616996799 150 461.538 "2019/9/30" "19:00:16.3946" "19:00:17.6170" 1.2224 "mn" "song" ""
40 "Spectrogram 1" 1 51190.823040903 51191.626300228 1107.692 1776.923 "2019/9/30" "19:04:20.8230" "19:04:21.6263" 0.8033 "fish" "p" ""
41 "Spectrogram 1" 1 54566.839347946 54568.760185463 207.692 450 "2019/9/30" "20:00:36.8393" "20:00:38.7602" 1.9208 "mn" "song" ""
42 "Spectrogram 1" 1 54676.061699093 54676.690336826 1303.846 2134.615 "2019/9/30" "20:02:25.0617" "20:02:26.6903" 0.6286 "fish" "p" ""
43 "Spectrogram 1" 1 55334.573918959 55335.412102602 0 150 "2019/9/30" "20:13:24.5739" "20:13:25.4121" 0.8382 "uk" "uk" "LF pulses"
44 "Spectrogram 1" 1 58179.391154261 58180.57858109 253.846 473.077 "2019/9/30" "21:00:49.3912" "21:00:50.5786" 1.1874 "mn" "song" ""
45 "Spectrogram 1" 1 58543.414423251 58544.392304169 1453.846 2780.769 "2019/9/30" "21:06:53.4144" "21:06:54.3923" 0.9779 "fish" "p" ""
46 "Spectrogram 1" 1 61747.372526569 61748.140861576 219.231 438.462 "2019/9/30" "22:00:17.3725" "22:00:17.1409" 0.7683 "mn" "song" ""
47 "Spectrogram 1" 1 62089.672869458 62090.266582873 276.923 773.077 "2019/9/30" "22:05:59.6729" "22:06:00.2666" 0.5937 "fish" "p" ""
48 "Spectrogram 1" 1 65359.924332885 65361.286381306 438.462 900 "2019/9/30" "23:00:28.9243" "23:00:29.2864" 1.362 "mn" "song" ""
49 "Spectrogram 1" 1 67485.307329647 67486.285210565 530.769 853.846 "2019/9/30" "23:35:53.3073" "23:35:54.2852" 0.9779 "fish" "p" ""
50 "Spectrogram 1" 1 68983.756694073 68984.874272264 230.769 426.923 "2019/10/1" "0:00:51.7567" "0:00:52.8743" 1.1176 "mn" "song" ""
51 "Spectrogram 1" 1 69304.543656771 69305.207218823 0 242.308 "2019/10/1" "0:06:12.5437" "0:06:13.2072" 0.6636 "uk" "uk" "LF pulses"
52 "Spectrogram 1" 1 70802.776471672 70803.230487813 103.846 553.846 "2019/10/1" "0:31:10.7765" "0:31:11.2305" 0.454 "fish" "p" ""
53 "Spectrogram 1" 1 72640.9068551 72641.710114426 0 1626.923 "2019/10/1" "1:01:49.9069" "1:01:49.7101" 0.8033 "fish" "p" ""
54 "Spectrogram 1" 1 72936.338762575 72937.281719174 173.077 438.462 "2019/10/1" "1:06:44.3388" "1:06:45.2817" 0.943 "mn" "song" "faint"
55 "Spectrogram 1" 1 75515.095442254 75515.86377726 0 126.923 "2019/10/1" "1:49:43.0954" "1:49:43.8638" 0.7683 "uk" "uk" "LF pulses"
56 "Spectrogram 1" 1 76146.855634156 76147.798590755 150 392.308 "2019/10/1" "2:00:14.8556" "2:00:15.7986" 0.943 "fish" "p" ""
57 "Spectrogram 1" 1 76878.373686894 76879.38649213 219.231 415.385 "2019/10/1" "2:12:26.3737" "2:12:27.3865" 1.0128 "mn" "song" "faint"
58 "Spectrogram 1" 1 79746.590215585 79747.288701955 253.846 415.385 "2019/10/1" "3:00:14.5902" "3:00:15.2887" 0.6985 "mn" "song" "faint"
59 "Spectrogram 1" 1 79768.976703737 79769.745038744 92.308 530.769 "2019/10/1" "3:00:37.9767" "3:00:37.7450" 0.7683 "fish" "p" ""
60 "Spectrogram 1" 1 83362.63445375 83367.349236746 380.769 934.615 "2019/10/1" "4:00:30.6345" "4:00:35.3492" 4.7148 "fish" "p" ""
61 "Spectrogram 1" 1 84586.718278364 84588.115251104 0 150 "2019/10/1" "4:20:54.7183" "4:20:56.1153" 1.397 "uk" "uk" "LF pulses"
62 "Spectrogram 1" 1 84767.472637393 84768.450518311 219.231 450 "2019/10/1" "4:23:55.4726" "4:23:56.4505" 0.9779 "mn" "song" ""
1 "Spectrogram 1" 1 7.159485291 8.277063482 9461.538 14907.692 "2019/10/1" "4:51:10.1595" "4:51:11.2771" 1.1176 "dol" "w" ""
2 "Spectrogram 1" 1 13.864954441 14.598365129 636.396 1223.839 "2019/10/1" "4:51:16.8650" "4:51:17.5984" 0.7334 "mn" "song" ""
3 "Spectrogram 1" 1 588.82419725 591.3736725 10337.433 14465.849 "2019/10/1" "5:00:51.8242" "5:00:54.3737" 2.5495 "dol" "w" ""
4 "Spectrogram 1" 1 591.513369773 592.596023647 81.589 358.993 "2019/10/1" "5:00:54.5134" "5:00:55.5960" 1.0827 "mn" "song" ""
5 "Spectrogram 1" 1 1037.734571013 1038.677527612 65.271 571.125 "2019/10/1" "5:08:20.7346" "5:08:21.6775" 0.943 "fish" "p" ""
6 "Spectrogram 1" 1 1432.987184347 1434.06983822 6886.986 10020.012 "2019/10/1" "5:14:55.9872" "5:14:57.0698" 1.0827 "dol" "w" ""
7 "Spectrogram 1" 1 1445.42024173 1446.013955144 0 146.861 "2019/10/1" "5:15:08.4202" "5:15:09.0140" 0.5937 "uk" "uk" "LF pulses"
8 "Spectrogram 1" 1 2237.119898841 2238.656568854 496.154 876.923 "2019/10/1" "5:28:20.1199" "5:28:21.6566" 1.5367 "fish" "p" ""
9 "Spectrogram 1" 1 4491.359717355 4491.848657814 426.923 946.154 "2019/10/1" "6:05:54.3597" "6:05:54.8487" 0.4889 "fish" "p" ""
10 "Spectrogram 1" 1 4896.915004644 4897.857961244 0 103.846 "2019/10/1" "6:12:39.9150" "6:12:40.8580" 0.943 "uk" "uk" "LF pulses"
11 "Spectrogram 1" 1 5157.590211607 5158.707789799 196.154 415.385 "2019/10/1" "6:17:00.5902" "6:17:01.7078" 1.1176 "mn" "song" "faint"
12 "Spectrogram 1" 1 7756.78463093 7758.251452306 253.846 542.308 "2019/10/1" "7:00:19.7846" "7:00:21.2515" 1.4668 "mn" "song" ""
13 "Spectrogram 1" 1 11343.038425422 11343.911533384 219.231 784.615 "2019/10/1" "8:00:06.0384" "8:00:06.9115" 0.8731 "mn" "song" ""
14 "Spectrogram 1" 1 11612.409787689 11613.77183611 196.154 842.308 "2019/10/1" "8:04:35.4098" "8:04:36.7718" 1.362 "fish" "p" ""
15 "Spectrogram 1" 1 11895.750877353 11896.379515085 0 138.462 "2019/10/1" "8:09:18.7509" "8:09:19.3795" 0.6286 "uk" "uk" "LF pulses"
16 "Spectrogram 1" 1 14989.142033445 14990.154838681 196.154 530.769 "2019/10/1" "9:00:52.1420" "9:00:53.1548" 1.0128 "mn" "song" ""
17 "Spectrogram 1" 1 16171.756684784 16173.118733205 0 161.538 "2019/10/1" "9:20:34.7567" "9:20:36.1187" 1.362 "uk" "uk" "LF"
18 "Spectrogram 1" 1 18630.087310693 18630.925494337 230.769 473.077 "2019/10/1" "10:01:33.0873" "10:01:33.9255" 0.8382 "mn" "song" ""
19 "Spectrogram 1" 1 22222.417936603 22224.478471394 288.462 669.231 "2019/10/1" "11:01:24.4179" "11:01:26.4785" 2.0605 "mn" "song" ""
20 "Spectrogram 1" 1 22230.555302811 22231.603032366 876.923 2769.231 "2019/10/1" "11:01:32.5553" "11:01:33.6030" 1.0477 "fish" "p" ""
21 "Spectrogram 1" 1 22231.672881003 22238.238652879 807.692 1546.154 "2019/10/1" "11:01:33.6729" "11:01:40.2387" 6.5658 "fish" "c" ""
22 "Spectrogram 1" 1 25785.579752959 25787.151347291 150 426.923 "2019/10/1" "12:00:47.5798" "12:00:49.1513" 1.5716 "mn" "song" ""
23 "Spectrogram 1" 1 25797.663567157 25804.75320381 761.538 1488.462 "2019/10/1" "12:00:59.6636" "12:01:06.7532" 7.0896 "fish" "c" ""
24 "Spectrogram 1" 1 26001.782295256 26002.655403218 911.538 1730.769 "2019/10/1" "12:04:23.7823" "12:04:24.6554" 0.8731 "fish" "p" ""
25 "Spectrogram 1" 1 29350.94180138 29352.408622757 69.231 288.462 "2019/10/1" "13:00:12.9418" "13:00:14.4086" 1.4668 "mn" "song" ""
26 "Spectrogram 1" 1 29406.960408239 29407.62397029 784.615 1857.692 "2019/10/1" "13:01:08.9604" "13:01:09.6240" 0.6636 "fish" "p" ""
27 "Spectrogram 1" 1 32967.405131366 32968.837028425 11.538 473.077 "2019/10/1" "14:00:29.4051" "14:00:30.8370" 1.4319 "mn" "song" ""
28 "Spectrogram 1" 1 33049.065191611 33049.589056388 957.692 1742.308 "2019/10/1" "14:01:50.0652" "14:01:51.5891" 0.5239 "fish" "p" ""
29 "Spectrogram 1" 1 36595.323637818 36597.523869883 450 784.615 "2019/10/1" "15:00:57.3236" "15:00:59.5239" 2.2002 "mn" "song" ""
30 "Spectrogram 1" 1 36844.466816065 36845.27007539 1234.615 2480.769 "2019/10/1" "15:05:06.4668" "15:05:07.2701" 0.8033 "fish" "p" ""
31 "Spectrogram 1" 1 40151.256120246 40153.561125267 92.308 265.385 "2019/10/1" "16:00:13.2561" "16:00:15.5611" 2.305 "mn" "song" ""
33 "Spectrogram 1" 1 41260.575082084 41261.168795499 703.846 1661.538 "2019/10/1" "16:18:42.5751" "16:18:43.1688" 0.5937 "fish" "p" ""
34 "Spectrogram 1" 1 43757.678705132 43759.180450827 0 242.308 "2019/10/1" "17:00:17.6787" "17:00:19.1805" 1.5017 "mn" "song" ""
35 "Spectrogram 1" 1 45010.784638412 45011.308503189 1073.077 1523.077 "2019/10/1" "17:21:11.7846" "17:21:11.3085" 0.5239 "fish" "p" ""
36 "Spectrogram 1" 1 47371.243316684 47373.373700112 196.154 438.462 "2019/10/1" "18:00:31.2433" "18:00:33.3737" 2.1304 "mn" "song" ""
37 "Spectrogram 1" 1 48631.054719114 48632.451691853 1153.846 1638.462 "2019/10/1" "18:21:31.0547" "18:21:32.4517" 1.397 "fish" "p" ""
38 "Spectrogram 1" 1 50180.911850511 50182.797763709 69.231 3069.231 "2019/10/1" "18:47:21.9119" "18:47:23.7978" 1.8859 "fish" "p" "? loud"
39 "Spectrogram 1" 1 50987.881268263 50989.662408506 253.846 484.615 "2019/10/1" "19:00:48.8813" "19:00:49.6624" 1.7811 "mn" "song" ""
40 "Spectrogram 1" 1 52127.748553769 52128.41211582 1234.615 1684.615 "2019/10/1" "19:19:47.7486" "19:19:48.4121" 0.6636 "fish" "p" ""
41 "Spectrogram 1" 1 54556.875445807 54558.132721272 69.231 415.385 "2019/10/1" "20:00:17.8754" "20:00:18.1327" 1.2573 "mn" "song" ""
42 "Spectrogram 1" 1 54674.549482029 54675.806757494 1246.154 1984.615 "2019/10/1" "20:02:14.5495" "20:02:16.8068" 1.2573 "fish" "p" ""
43 "Spectrogram 1" 1 58179.240985618 58180.393488128 173.077 392.308 "2019/10/1" "21:00:39.2410" "21:00:40.3935" 1.1525 "mn" "song" ""
44 "Spectrogram 1" 1 58910.961580653 58911.764839979 1350 2169.231 "2019/10/1" "21:12:51.9616" "21:12:51.7648" 0.8033 "fish" "p" ""
45 "Spectrogram 1" 1 59932.211873339 59932.700813798 0 184.615 "2019/10/1" "21:29:52.2119" "21:29:52.7008" 0.4889 "uk" "uk" "LF pulses"
46 "Spectrogram 1" 1 61798.987201542 61799.580914957 126.923 969.231 "2019/10/1" "22:00:59.9872" "22:00:59.5809" 0.5937 "fish" "p" ""
47 "Spectrogram 1" 1 61908.20955269 61910.025617251 1223.077 1511.538 "2019/10/1" "22:02:48.2096" "22:02:50.0256" 1.8161 "mn" "song" ""
48 "Spectrogram 1" 1 62138.7729935 62139.820723055 0 115.385 "2019/10/1" "22:06:39.7730" "22:06:40.8207" 1.0477 "uk" "uk" "LF downsweep?"
49 "Spectrogram 1" 1 65392.707796578 65393.545980222 184.615 392.308 "2019/10/1" "23:00:52.7078" "23:00:53.5460" 0.8382 "mn" "song" "faint"
50 "Spectrogram 1" 1 68982.069855416 68983.850995659 311.538 415.385 "2019/10/2" "0:00:41.0699" "0:00:43.8510" 1.7811 "mn" "song" "faint"
51 "Spectrogram 1" 1 69980.961580653 69981.345748157 484.615 1176.923 "2019/10/2" "0:17:20.9616" "0:17:20.3457" 0.3842 "fish" "p" ""
52 "Spectrogram 1" 1 70026.160652394 70026.998836038 0 150 "2019/10/2" "0:18:05.1607" "0:18:06.9988" 0.8382 "uk" "uk" "LF pulses"
53 "Spectrogram 1" 1 72668.423750315 72669.122236685 0 150 "2019/10/2" "1:02:07.4238" "1:02:08.1222" 0.6985 "uk" "uk" "LF pulses"
54 "Spectrogram 1" 1 74085.136202246 74085.590218386 150 646.154 "2019/10/2" "1:25:44.1362" "1:25:45.5902" 0.454 "fish" "p" ""
55 "Spectrogram 1" 1 76174.407453689 76175.140864377 0 126.923 "2019/10/2" "2:00:33.4075" "2:00:34.1409" 0.7334 "uk" "uk" "LF pulses"
56 "Spectrogram 1" 1 77784.768341786 77785.606525429 219.231 403.846 "2019/10/2" "2:27:24.7683" "2:27:25.6065" 0.8382 "mn" "song" "faint"
57 "Spectrogram 1" 1 79771.068695091 79772.046576009 357.692 750 "2019/10/2" "3:00:30.0687" "3:00:31.0466" 0.9779 "mn" "song" ""
58 "Spectrogram 1" 1 81068.360894875 81070.037262163 0 115.385 "2019/10/2" "3:22:07.3609" "3:22:09.0373" 1.6764 "uk" "uk" "LF grown"
59 "Spectrogram 1" 1 83392.596051259 83394.761359005 219.231 611.538 "2019/10/2" "4:00:52.5961" "4:00:54.7614" 2.1653 "mn" "song" ""
60 "Spectrogram 1" 1 84478.882428587 84479.720612231 0 115.385 "2019/10/2" "4:18:58.8824" "4:18:59.7206" 0.8382 "uk" "uk" "LF pulses"
1 "Spectrogram 1" 1 3.806750715 4.225842537 392.308 1223.077 "2019/10/2" "4:50:57.8068" "4:50:58.2258" 0.4191 "mn" "song" ""
2 "Spectrogram 1" 1 547.927820297 548.311987801 346.154 1315.385 "2019/10/2" "5:00:01.9278" "5:00:02.3120" 0.3842 "mn" "song" ""
3 "Spectrogram 1" 1 4081.110543328 4081.669332424 23.077 1153.846 "2019/10/2" "5:58:55.1105" "5:58:55.6693" 0.5588 "fish" "p" "? loud"
4 "Spectrogram 1" 1 4154.214145542 4155.680966919 300 830.769 "2019/10/2" "6:00:08.2141" "6:00:09.6810" 1.4668 "mn" "song" ""
5 "Spectrogram 1" 1 5594.158272883 5594.92660789 0 276.923 "2019/10/2" "6:24:08.1583" "6:24:08.9266" 0.7683 "uk" "uk" "LF pulses"
6 "Spectrogram 1" 1 7765.753146622 7766.48655731 253.846 1061.538 "2019/10/2" "7:00:19.7531" "7:00:20.4866" 0.7334 "mn" "song" ""
7 "Spectrogram 1" 1 9370.805538308 9371.189705811 0 342.675 "2019/10/2" "7:27:04.8055" "7:27:05.1897" 0.3842 "uk" "uk" "LF pulses"
8 "Spectrogram 1" 1 11954.214155959 11955.401582788 244.768 538.489 "2019/10/2" "8:10:08.2142" "8:10:09.4016" 1.1874 "mn" "song" "very faint"
9 "Spectrogram 1" 1 12464.521481628 12466.826486649 114.225 962.753 "2019/10/2" "8:18:38.5215" "8:18:40.8265" 2.305 "fish" "p" ""
10 "Spectrogram 1" 1 13736.284004596 13737.401582788 326.357 897.482 "2019/10/2" "8:39:50.2840" "8:39:51.4016" 1.1176 "mn" "song" ""
11 "Spectrogram 1" 1 14955.541269645 14955.995285785 97.907 930.117 "2019/10/2" "9:00:09.5413" "9:00:09.9953" 0.454 "fish" "p" ""
12 "Spectrogram 1" 1 14957.287485569 14958.579685354 212.132 505.853 "2019/10/2" "9:00:11.2875" "9:00:12.5797" 1.2922 "mn" "song" ""
13 "Spectrogram 1" 1 18548.500533287 18551.294478766 65.271 799.575 "2019/10/2" "10:00:02.5005" "10:00:05.2945" 2.7939 "mn" "song" ""
14 "Spectrogram 1" 1 22204.540119737 22206.600654528 97.907 538.489 "2019/10/2" "11:00:57.5401" "11:00:59.6007" 2.0605 "mn" "song" ""
15 "Spectrogram 1" 1 22227.345699711 22227.869564489 1240.157 2300.817 "2019/10/2" "11:01:19.3457" "11:01:20.8696" 0.5239 "fish" "p" ""
16 "Spectrogram 1" 1 22592.318928914 22601.22463013 685.35 1713.374 "2019/10/2" "11:07:24.3189" "11:07:33.2246" 8.9057 "fish" "c" ""
17 "Spectrogram 1" 1 25768.051179278 25768.784589967 734.303 2121.32 "2019/10/2" "12:00:20.0512" "12:00:21.7846" 0.7334 "fish" "p" ""
18 "Spectrogram 1" 1 25769.937092477 25776.188545487 734.303 1892.87 "2019/10/2" "12:00:22.9371" "12:00:28.1885" 6.2515 "fish" "c" ""
19 "Spectrogram 1" 1 25770.984822031 25771.857929994 195.814 456.9 "2019/10/2" "12:00:23.9848" "12:00:24.8579" 0.8731 "mn" "song" ""
20 "Spectrogram 1" 1 29406.726375825 29407.52963515 0 5548.069 "2019/10/2" "13:00:59.7264" "13:01:00.5296" 0.8033 "fish" "p" ""
21 "Spectrogram 1" 1 29393.42021048 29394.642561627 146.861 571.125 "2019/10/2" "13:00:46.4202" "13:00:47.6426" 1.2224 "mn" "song" ""
22 "Spectrogram 1" 1 32954.975508185 32956.407405244 310.039 832.21 "2019/10/2" "14:00:07.9755" "14:00:09.4074" 1.4319 "mn" "song" ""
23 "Spectrogram 1" 1 33564.691451506 33565.634408105 1746.01 3312.523 "2019/10/2" "14:10:17.6915" "14:10:18.6344" 0.943 "fish" "p" ""
24 "Spectrogram 1" 1 36565.152460844 36566.933601087 179.496 456.9 "2019/10/2" "15:00:17.1525" "15:00:19.9336" 1.7811 "mn" "song" ""
25 "Spectrogram 1" 1 36856.665841034 36857.748494907 1272.792 3051.438 "2019/10/2" "15:05:09.6658" "15:05:10.7485" 1.0827 "fish" "p" ""
26 "Spectrogram 1" 1 40185.77178473 40187.203681788 212.132 766.939 "2019/10/2" "16:00:38.7718" "16:00:39.2037" 1.4319 "mn" "song" ""
27 "Spectrogram 1" 1 40857.974337444 40859.056991317 48.954 3149.345 "2019/10/2" "16:11:50.9743" "16:11:51.0570" 1.0827 "fish" "p" ""
28 "Spectrogram 1" 1 43766.67515488 43769.259554448 16.318 685.35 "2019/10/2" "17:00:18.6752" "17:00:20.2596" 2.5844 "mn" "song" ""
29 "Spectrogram 1" 1 43870.169917794 43871.112874394 1468.606 3557.291 "2019/10/2" "17:02:01.1699" "17:02:02.1129" 0.943 "fish" "p" ""
30 "Spectrogram 1" 1 47365.781098576 47367.806709049 146.861 620.078 "2019/10/2" "18:00:17.7811" "18:00:19.8067" 2.0256 "mn" "song" ""
31 "Spectrogram 1" 1 47466.160593532 47466.89400422 1223.839 2953.531 "2019/10/2" "18:01:57.1606" "18:01:58.8940" 0.7334 "fish" "p" ""
32 "Spectrogram 1" 1 50986.01625496 50987.832319521 228.45 750.621 "2019/10/2" "19:00:37.0163" "19:00:39.8323" 1.8161 "mn" "song" ""
33 "Spectrogram 1" 1 51348.398080981 51349.201340306 0 3296.205 "2019/10/2" "19:06:39.3981" "19:06:40.2013" 0.8033 "fish" "p" ""
34 "Spectrogram 1" 1 54566.710079198 54567.932430345 440.582 897.482 "2019/10/2" "20:00:18.7101" "20:00:19.9324" 1.2224 "mn" "song" ""
35 "Spectrogram 1" 1 54648.370139443 54649.59249059 1125.932 3051.438 "2019/10/2" "20:01:39.3701" "20:01:40.5925" 1.2224 "fish" "p" ""
36 "Spectrogram 1" 1 58165.955720169 58167.457465864 146.861 489.535 "2019/10/2" "21:00:17.9557" "21:00:18.4575" 1.5017 "mn" "song" ""
37 "Spectrogram 1" 1 58197.841622951 58199.552914557 636.396 2284.499 "2019/10/2" "21:00:49.8416" "21:00:50.5529" 1.7113 "fish" "p" ""
38 "Spectrogram 1" 1 59007.597152721 59018.668161683 0 505.853 "2019/10/2" "21:14:18.5972" "21:14:30.6682" 11.071 "mn" "soc" "is this all mn?"
39 "Spectrogram 1" 1 61796.388777551 61797.680977336 130.543 456.9 "2019/10/2" "22:00:47.3888" "22:00:49.6810" 1.2922 "mn" "song" ""
40 "Spectrogram 1" 1 62099.287485569 62101.34802036 0 195.814 "2019/10/2" "22:05:50.2875" "22:05:52.3480" 2.0605 "uk" "uk" "LF pulses"
41 "Spectrogram 1" 1 62145.359665272 62145.708908457 48.954 1093.296 "2019/10/2" "22:06:36.3597" "22:06:37.7089" 0.3492 "fish" "p" ""
42 "Spectrogram 1" 1 63488.514498848 63494.032541169 0 146.861 "2019/10/2" "22:28:59.5145" "22:29:05.0325" 5.518 "uk" "uk" ""
43 "Spectrogram 1" 1 65359.306123678 65360.388777551 163.178 473.218 "2019/10/2" "23:00:09.3061" "23:00:10.3888" 1.0827 "mn" "song" ""
44 "Spectrogram 1" 1 68970.041865432 68971.823005675 163.178 424.264 "2019/10/3" "0:00:20.0419" "0:00:22.8230" 1.7811 "mn" "song" ""
45 "Spectrogram 1" 1 70519.620432128 70520.73801032 0 1713.374 "2019/10/3" "0:26:10.6204" "0:26:11.7380" 1.1176 "fish" "p" ""
46 "Spectrogram 1" 1 72584.16526608 72585.387617227 195.814 669.032 "2019/10/3" "1:00:34.1653" "1:00:35.3876" 1.2224 "mn" "song" ""
47 "Spectrogram 1" 1 74227.739181061 74228.367818794 342.675 3279.888 "2019/10/3" "1:27:58.7392" "1:27:58.3678" 0.6286 "uk" "uk" "fish? or abiotic? it sounds like someone tapping on glass"
48 "Spectrogram 1" 1 74998.861410967 74999.140805515 0 424.264 "2019/10/3" "1:40:49.8614" "1:40:49.1408" 0.2794 "uk" "uk" "LF pulses"
49 "Spectrogram 1" 1 76152.216487025 76153.823005675 440.582 913.8 "2019/10/3" "2:00:02.2165" "2:00:04.8230" 1.6065 "mn" "song" ""
50 "Spectrogram 1" 1 77859.673984139 77861.420200063 0 195.814 "2019/10/3" "2:28:30.6740" "2:28:31.4202" 1.7462 "uk" "uk" "LF"
51 "Spectrogram 1" 1 79873.396931073 79874.758979494 65.271 522.171 "2019/10/3" "3:02:03.3969" "3:02:05.7590" 1.362 "mn" "song" ""
52 "Spectrogram 1" 1 80277.1361538 80277.764791533 97.907 4389.501 "2019/10/3" "3:08:47.1362" "3:08:48.7648" 0.6286 "fish" "p" ""
53 "Spectrogram 1" 1 83381.923106083 83383.634397689 407.946 995.389 "2019/10/3" "4:00:32.9231" "4:00:34.6344" 1.7113 "mn" "song" ""
54 "Spectrogram 1" 1 83404.52614376 83405.294478766 620.078 4128.416 "2019/10/3" "4:00:55.5261" "4:00:55.2945" 0.7683 "fish" "p" ""
1 "Spectrogram 1" 1 4.330615493 5.029101863 23.077 484.615 "2019/10/3" "4:50:50.3306" "4:50:51.0291" 0.6985 "mn" "song" ""
2 "Spectrogram 1" 1 470.067507155 471.604177168 342.675 1207.521 "2019/10/3" "4:58:36.0675" "4:58:37.6042" 1.5367 "fish" "p" ""
3 "Spectrogram 1" 1 566.577406371 568.044227748 456.9 962.753 "2019/10/3" "5:00:12.5774" "5:00:14.0442" 1.4668 "mn" "song" ""
4 "Spectrogram 1" 1 2295.415590015 2295.904530474 0 81.589 "2019/10/3" "5:29:01.4156" "5:29:01.9045" 0.4889 "uk" "uk" "LF pulse"
5 "Spectrogram 1" 1 3366.579737437 3368.011634495 773.077 2169.231 "2019/10/3" "5:46:52.5797" "5:46:54.0116" 1.4319 "fish" "p" "faint"
6 "Spectrogram 1" 1 4271.762512551 4272.810242106 980.769 1188.462 "2019/10/3" "6:01:57.7625" "6:01:58.8102" 1.0477 "mn" "social" ""
7 "Spectrogram 1" 1 4521.394631257 4522.407436494 23.077 750 "2019/10/3" "6:06:07.3946" "6:06:08.4074" 1.0128 "fish" "p" ""
8 "Spectrogram 1" 1 4629.708950124 4630.616982404 0 80.769 "2019/10/3" "6:07:55.7090" "6:07:56.6170" 0.908 "uk" "uk" "LF downsweep"
9 "Spectrogram 1" 1 6100.596023647 6101.504055927 253.846 553.846 "2019/10/3" "6:32:26.5960" "6:32:27.5041" 0.908 "mn" "song" ""
10 "Spectrogram 1" 1 7762.093117627 7763.490090367 311.538 784.615 "2019/10/3" "7:00:08.0931" "7:00:09.4901" 1.397 "mn" "song" ""
11 "Spectrogram 1" 1 8392.526185426 8393.119898841 1292.308 1846.154 "2019/10/3" "7:10:38.5262" "7:10:39.1199" 0.5937 "fish" "p" ""
12 "Spectrogram 1" 1 9214.540150987 9215.273561675 0 161.538 "2019/10/3" "7:24:20.5402" "7:24:21.2736" 0.7334 "uk" "uk" "LF pulses"
13 "Spectrogram 1" 1 11362.281715197 11363.189747478 219.231 473.077 "2019/10/3" "8:00:08.2817" "8:00:09.1897" 0.908 "mn" "song" ""
14 "Spectrogram 1" 1 11447.22466138 11447.853299112 92.308 969.231 "2019/10/3" "8:01:33.2247" "8:01:33.8533" 0.6286 "fish" "p" ""
15 "Spectrogram 1" 1 14997.848647398 14999.490090367 403.846 1003.846 "2019/10/3" "9:00:43.8486" "9:00:45.4901" 1.6414 "mn" "song" ""
16 "Spectrogram 1" 1 15065.015115469 15065.713601838 126.923 923.077 "2019/10/3" "9:01:51.0151" "9:01:51.7136" 0.6985 "fish" "p" ""
17 "Spectrogram 1" 1 16404.712441514 16405.620473795 0 115.385 "2019/10/3" "9:24:10.7124" "9:24:11.6205" 0.908 "uk" "uk" "LF downsweeps"
18 "Spectrogram 1" 1 18567.646074529 18568.693804084 196.154 403.846 "2019/10/3" "10:00:13.6461" "10:00:14.6938" 1.0477 "mn" "song" ""
19 "Spectrogram 1" 1 18635.965045111 18636.768304436 57.692 957.692 "2019/10/3" "10:01:21.9650" "10:01:22.7683" 0.8033 "fish" "p" ""
20 "Spectrogram 1" 1 21372.188566999 21374.772966567 0 103.846 "2019/10/3" "10:46:58.1886" "10:47:00.7730" 2.5844 "uk" "uk" "LF downsweeps"
21 "Spectrogram 1" 1 22166.786942545 22167.974369373 438.462 796.154 "2019/10/3" "11:00:11.7869" "11:00:12.9744" 1.1874 "mn" "song" ""
22 "Spectrogram 1" 1 22223.476115068 22224.488920305 1592.308 2780.769 "2019/10/3" "11:01:07.4761" "11:01:08.4889" 1.0128 "fish" "p" ""
23 "Spectrogram 1" 1 22299.897527539 22307.930120792 657.692 1096.154 "2019/10/3" "11:02:24.8975" "11:02:32.9301" 8.0326 "fish" "c" ""
24 "Spectrogram 1" 1 25773.820706539 25775.601846782 230.769 461.538 "2019/10/3" "12:00:18.8207" "12:00:20.6018" 1.7811 "mn" "song" ""
25 "Spectrogram 1" 1 25777.173441114 25786.952250291 750 1188.462 "2019/10/3" "12:00:21.1734" "12:00:31.9523" 9.7788 "fish" "c" ""
26 "Spectrogram 1" 1 29392.100101087 29394.440030425 115.385 450 "2019/10/3" "13:00:36.1001" "13:00:38.4400" 2.3399 "mn" "song" ""
27 "Spectrogram 1" 1 29720.395792261 29721.268900223 1246.154 1984.615 "2019/10/3" "13:06:04.3958" "13:06:05.2689" 0.8731 "fish" "p" ""
28 "Spectrogram 1" 1 31404.419071668 31405.885893044 0 138.462 "2019/10/3" "13:34:08.4191" "13:34:10.8859" 1.4668 "uk" "uk" "LF "
29 "Spectrogram 1" 1 32958.963895203 32961.059354312 184.615 669.231 "2019/10/3" "14:00:03.9639" "14:00:05.0594" 2.0955 "mn" "song" ""
30 "Spectrogram 1" 1 33686.70311793 33687.785771803 1915.385 3692.308 "2019/10/3" "14:12:11.7031" "14:12:12.7858" 1.0827 "fish" "p" ""
31 "Spectrogram 1" 1 36578.570413853 36579.548294771 150 484.615 "2019/10/3" "15:00:23.5704" "15:00:23.5483" 0.9779 "mn" "song" ""
